zoned_school,current_placement,current_school,school_level,asian,black,hispanic,indian,multi,white,grand_total,file
Monroe,Charter,CHANNELSIDE ACAD MATH AND SCI,K-8,NA,3,NA,NA,NA,4,7,tabula-MidK8OutReport40thDay2324.csv
Monroe,Charter,HENDERSON HAMMOCK CHARTER SCH,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Charter,KIDS COMMU COLLEGE SOUTHEAST,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Charter,SOUTHSHORE CHARTER ACADEMY,K-8,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,BUCHANAN MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,COLEMAN MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,DAVIDSEN MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,HILL MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,MADISON MIDDLE SCHOOL,Mid,NA,NA,10,NA,2,15,27,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,MANISCALCO K-8 SCHOOL,K-8,NA,NA,NA,NA,1,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,MEMORIAL MIDDLE SCHOOL,Mid,NA,2,NA,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,TINKER K-8 SCHOOL,K-8,NA,NA,NA,NA,NA,2,2,tabula-MidK8OutReport40thDay2324.csv
Monroe,Choice,TOMLIN MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Hope Sch,MADISON MIDDLE SCHOOL,Mid,NA,NA,3,NA,NA,1,4,tabula-MidK8OutReport40thDay2324.csv
Monroe,Hope Sch,MONROE MIDDLE MAGNET SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,FERRELL (GIRLS) MIDDLE MAGNET,Mid,NA,3,NA,NA,2,2,7,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,FRANKLIN (BOYS) MIDDLE MAGNET,Mid,NA,3,NA,NA,NA,1,4,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,MONROE MIDDLE MAGNET SCHOOL,Mid,2,4,9,NA,7,16,38,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,ORANGE GROVE MIDDLE MAGNET,Mid,NA,10,6,NA,2,1,19,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,PROGRESS VILLAGE MIDDLE SCHOOL,Mid,NA,1,1,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,RAMPELLO K-8,K-8,NA,2,5,NA,4,16,27,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,ROLAND PARK K-8 MAGNET,K-8,3,5,7,NA,4,8,27,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,SLIGH MIDDLE SCHOOL,Mid,NA,3,NA,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,STEWART MIDDLE SCHOOL,Mid,NA,16,12,NA,6,1,35,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,WALKER MIDDLE MAGNET,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,WILLIAMS MIDDLE SCHOOL,Mid,1,1,NA,NA,3,1,6,tabula-MidK8OutReport40thDay2324.csv
Monroe,Magnet,YOUNG MIDDLE MAGNET,Mid,NA,2,NA,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,COLEMAN MIDDLE SCHOOL,Mid,NA,3,5,NA,3,2,13,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,MADISON MIDDLE SCHOOL,Mid,1,NA,3,NA,2,3,9,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,MEMORIAL MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,MONROE MIDDLE MAGNET SCHOOL,Mid,4,100,67,NA,46,61,278,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,SLIGH MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,SMITH MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,STEWART MIDDLE SCHOOL,Mid,NA,3,2,NA,1,NA,6,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,WEBB MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Monroe,Neighborhood,WILSON MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,BRIDGEPREP ACADEMY OF RIVERVIEW,K-8,NA,NA,2,NA,NA,1,3,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,CHANNELSIDE ACAD MATH AND SCI,K-8,1,NA,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,CREEKSIDE CHARTER ACADEMY,K-8,NA,NA,NA,NA,NA,2,2,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,INDEPENDENCE ACADEMY,K-8,NA,1,NA,NA,NA,7,8,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,LITERACY LEADERSHIP TECH ACAD,K-8,NA,1,2,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,NAVIGATOR ACADEMY OF LEADERSHI,K-8,1,1,17,NA,1,8,28,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,RIVERVIEW ACADEMY OF MATH SCI,K-8,NA,2,1,NA,NA,1,4,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,TERRACE COMMUNITY SCHOOL,Mid,NA,NA,2,NA,NA,1,3,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,TRINITY SCHOOL FOR CHILDREN,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Charter,WINTHROP CHARTER SCHOOL,K-8,NA,2,2,NA,4,4,12,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,BURNS MIDDLE SCHOOL,Mid,NA,NA,3,NA,NA,6,9,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,GIUNTA MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,MCLANE MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,MULRENNAN MIDDLE SCHOOL,Mid,NA,1,5,NA,NA,5,11,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,RANDALL MIDDLE SCHOOL,Mid,1,NA,NA,NA,NA,4,5,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,TOMLIN MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Choice,TURKEY CREEK MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,FERRELL (GIRLS) MIDDLE MAGNET,Mid,NA,4,NA,NA,NA,NA,4,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,FRANKLIN (BOYS) MIDDLE MAGNET,Mid,NA,1,2,NA,NA,1,4,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,ORANGE GROVE MIDDLE MAGNET,Mid,NA,2,NA,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,PROGRESS VILLAGE MIDDLE SCHOOL,Mid,NA,1,2,NA,1,3,7,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,RAMPELLO K-8,K-8,NA,3,1,NA,1,NA,5,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,ROLAND PARK K-8 MAGNET,K-8,NA,NA,NA,NA,2,NA,2,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,STEWART MIDDLE SCHOOL,Mid,1,NA,NA,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Magnet,WILLIAMS MIDDLE SCHOOL,Mid,4,1,1,NA,1,1,8,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,BURNETT MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,FRANKLIN (BOYS) MIDDLE MAGNET,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,MCLANE MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,MEMORIAL MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,MULRENNAN MIDDLE SCHOOL,Mid,40,131,298,1,56,371,897,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,TURKEY CREEK MIDDLE SCHOOL,Mid,NA,1,3,NA,1,8,13,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,WILLIAMS MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Mulrennan,Neighborhood,WILSON MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,CHANNELSIDE ACAD MATH AND SCI,K-8,NA,1,2,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,CREEKSIDE CHARTER ACADEMY,K-8,NA,NA,1,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,HENDERSON HAMMOCK CHARTER SCH,K-8,2,12,113,NA,3,10,140,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,HILLSBOROUGH ACAD MATH SCIENCE,K-8,NA,1,23,NA,1,3,28,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,HORIZON CHARTER SCH OF TAMPA,K-8,1,NA,7,NA,NA,2,10,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,LEARNING GATE COMMUNITY,K-8,NA,NA,NA,NA,NA,4,4,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,NEW SPRINGS SCHOOL,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,PLATO ACADEMY TAMPA CHARTER SCH,K-8,NA,1,7,NA,1,6,15,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,RIVERVIEW ACADEMY OF MATH SCI,K-8,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,SUNLAKE ACAD OF MATH & SCIENCE,K-8,NA,NA,2,NA,NA,1,3,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,TERRACE COMMUNITY SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,TRINITY SCHOOL FOR CHILDREN,K-8,1,NA,19,NA,NA,7,27,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,WINTHROP CHARTER SCHOOL,K-8,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Charter,WOODMONT CHARTER SCHOOL,K-8,NA,NA,1,NA,1,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,BUCHANAN MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,CARROLLWOOD K-8 SCHOOL,K-8,NA,NA,1,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,DAVIDSEN MIDDLE SCHOOL,Mid,NA,NA,8,NA,1,3,12,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,FARNELL MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,HILL MIDDLE SCHOOL,Mid,3,4,33,NA,2,10,52,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,LUTZ K-8 SCHOOL,K-8,NA,NA,NA,NA,1,1,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,MADISON MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,MEMORIAL MIDDLE SCHOOL,Mid,NA,1,NA,NA,1,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,PIZZO K-8 SCHOOL,K-8,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,SMITH MIDDLE SCHOOL,Mid,1,1,6,NA,1,3,12,tabula-MidK8OutReport40thDay2324.csv
Pierce,Choice,WEBB MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Hope Sch,ADAMS MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Hope Sch,MEMORIAL MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Hope Sch,SMITH MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,FERRELL (GIRLS) MIDDLE MAGNET,Mid,NA,1,3,NA,NA,1,5,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,FRANKLIN (BOYS) MIDDLE MAGNET,Mid,NA,NA,3,NA,1,1,5,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,MONROE MIDDLE MAGNET SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,ORANGE GROVE MIDDLE MAGNET,Mid,NA,3,5,NA,NA,1,9,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,PROGRESS VILLAGE MIDDLE SCHOOL,Mid,NA,1,2,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,RAMPELLO K-8,K-8,NA,4,3,NA,1,1,9,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,ROLAND PARK K-8 MAGNET,K-8,2,9,21,1,1,2,36,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,SLIGH MIDDLE SCHOOL,Mid,1,NA,6,NA,1,3,11,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,STEWART MIDDLE SCHOOL,Mid,3,6,24,NA,3,5,41,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,WALKER MIDDLE MAGNET,Mid,6,5,33,1,4,8,57,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,WILLIAMS MIDDLE SCHOOL,Mid,NA,3,5,NA,NA,4,12,tabula-MidK8OutReport40thDay2324.csv
Pierce,Magnet,YOUNG MIDDLE MAGNET,Mid,NA,3,1,NA,NA,1,5,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,ADAMS MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,CARROLLWOOD K-8 SCHOOL,K-8,NA,NA,4,NA,NA,NA,4,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,DAVIDSEN MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,FERRELL (GIRLS) MIDDLE MAGNET,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,GRECO MIDDLE MAGNET SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,HILL MIDDLE SCHOOL,Mid,NA,NA,3,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,MADISON MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,MARSHALL MIDDLE MAGNET SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,MEMORIAL MIDDLE SCHOOL,Mid,NA,1,2,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,MONROE MIDDLE MAGNET SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,ORANGE GROVE MIDDLE MAGNET,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,PIERCE MIDDLE SCHOOL,Mid,15,78,661,NA,23,42,819,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,ROLAND PARK K-8 MAGNET,K-8,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,SMITH MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,STEWART MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,TURKEY CREEK MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Pierce,Neighborhood,WEBB MIDDLE SCHOOL,Mid,NA,1,2,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Randall,Charter,LITERACY LEADERSHIP TECH ACAD,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Charter,NAVIGATOR ACADEMY OF LEADERSHI,K-8,NA,NA,1,NA,NA,3,4,tabula-MidK8OutReport40thDay2324.csv
Randall,Charter,SUNLAKE ACAD OF MATH & SCIENCE,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Charter,WATERSET CHARTER SCHOOL,K-8,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Choice,BARRINGTON MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Choice,MULRENNAN MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,2,3,tabula-MidK8OutReport40thDay2324.csv
Randall,Choice,RANDALL MIDDLE SCHOOL,Mid,NA,1,1,NA,NA,2,4,tabula-MidK8OutReport40thDay2324.csv
Randall,Magnet,DOWDELL MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Magnet,PROGRESS VILLAGE MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,8,8,tabula-MidK8OutReport40thDay2324.csv
Randall,Magnet,ROLAND PARK K-8 MAGNET,K-8,NA,NA,NA,NA,NA,2,2,tabula-MidK8OutReport40thDay2324.csv
Randall,Magnet,STEWART MIDDLE SCHOOL,Mid,NA,NA,NA,NA,1,NA,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Magnet,WILLIAMS MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Randall,Neighborhood,BARRINGTON MIDDLE SCHOOL,Mid,NA,1,2,NA,2,4,9,tabula-MidK8OutReport40thDay2324.csv
Randall,Neighborhood,BURNS MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Randall,Neighborhood,RANDALL MIDDLE SCHOOL,Mid,66,51,188,NA,93,799,NA,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,BRIDGEPREP ACADEMY OF RIVERVIEW,K-8,NA,15,12,NA,5,1,33,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,BRIDGEPREP ACADEMY OF TAMPA,K-8,NA,2,1,NA,NA,NA,3,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,CHANNELSIDE ACAD MATH AND SCI,K-8,NA,NA,2,NA,NA,1,3,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,CREEKSIDE CHARTER ACADEMY,K-8,NA,3,10,NA,NA,5,18,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,INDEPENDENCE ACADEMY,K-8,NA,NA,NA,NA,1,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,KIDS COMMU COLLEGE SOUTHEAST,K-8,2,17,22,NA,7,13,61,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,LITERACY LEADERSHIP TECH ACAD,K-8,NA,4,3,NA,1,14,22,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,LITERACY LEADERSHIP TECH SOUTH BAY,K-8,NA,NA,1,NA,NA,1,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,NAVIGATOR ACADEMY OF LEADERSHI,K-8,3,6,15,NA,2,9,35,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,RCMA WIMAUMA COMMUNITY ACADEMY,K-8,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,RIVERVIEW ACADEMY OF MATH SCI,K-8,11,31,57,NA,11,33,143,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,SUNLAKE ACAD OF MATH & SCIENCE,K-8,1,NA,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,TERRACE COMMUNITY SCHOOL,Mid,1,NA,4,NA,NA,NA,5,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,TRINITY SCHOOL FOR CHILDREN,K-8,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,WATERSET CHARTER SCHOOL,K-8,NA,NA,3,NA,1,2,6,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,WINTHROP CHARTER SCHOOL,K-8,4,17,20,1,11,14,67,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Charter,WOODMONT CHARTER SCHOOL,K-8,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,BARRINGTON MIDDLE SCHOOL,Mid,1,2,2,NA,NA,10,15,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,BURNS MIDDLE SCHOOL,Mid,NA,3,12,NA,3,17,35,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,COLLINS PK-8 SCHOOL,K-8,NA,NA,NA,NA,3,4,7,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,EISENHOWER MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,2,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,GIUNTA MIDDLE SCHOOL,Mid,NA,NA,2,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,MANISCALCO K-8 SCHOOL,K-8,NA,NA,NA,NA,2,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,MULRENNAN MIDDLE SCHOOL,Mid,1,1,NA,NA,NA,3,5,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,RANDALL MIDDLE SCHOOL,Mid,NA,1,6,NA,4,15,26,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,RODGERS MIDDLE MAGNET SCHOOL,Mid,NA,NA,1,NA,1,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Choice,TOMLIN MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Hope Sch,BARRINGTON MIDDLE SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Hope Sch,GIUNTA MIDDLE SCHOOL,Mid,NA,1,NA,NA,1,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,DOWDELL MIDDLE SCHOOL,Mid,NA,4,NA,NA,NA,1,5,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,FERRELL (GIRLS) MIDDLE MAGNET,Mid,1,8,NA,NA,1,2,12,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,FRANKLIN (BOYS) MIDDLE MAGNET,Mid,NA,2,3,NA,NA,4,9,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,GRECO MIDDLE MAGNET SCHOOL,Mid,NA,NA,1,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,ORANGE GROVE MIDDLE MAGNET,Mid,NA,6,NA,NA,1,1,8,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,PROGRESS VILLAGE MIDDLE SCHOOL,Mid,NA,20,15,1,6,19,61,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,RAMPELLO K-8,K-8,1,2,4,NA,NA,NA,7,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,RODGERS MIDDLE MAGNET SCHOOL,Mid,1,15,7,NA,3,27,53,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,ROLAND PARK K-8 MAGNET,K-8,NA,2,NA,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,SLIGH MIDDLE SCHOOL,Mid,NA,1,1,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,WILLIAMS MIDDLE SCHOOL,Mid,8,8,1,NA,1,1,19,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,YORK PK-8 MAGNET SCHOOL,K-8,1,3,5,NA,NA,10,19,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Magnet,YOUNG MIDDLE MAGNET,Mid,NA,4,NA,NA,NA,NA,4,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Neighborhood,BARRINGTON MIDDLE SCHOOL,Mid,NA,2,NA,NA,NA,NA,2,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Neighborhood,BURNS MIDDLE SCHOOL,Mid,1,NA,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Neighborhood,COLLINS PK-8 SCHOOL,K-8,NA,NA,2,NA,1,NA,3,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Neighborhood,DOWDELL MIDDLE SCHOOL,Mid,NA,1,NA,NA,NA,NA,1,tabula-MidK8OutReport40thDay2324.csv
Rodgers,Neighborhood,EISENHOWER MIDDLE SCHOOL,Mid,NA,NA,NA,NA,NA,1,1,tabula-MidK8OutReport40thDay2324.csv
