school_level,current_school,current_placement,zoned_school,asian,black,hispanic,indian,multi,white,grand_total,total_row
Elem,SCHWARZKOPF ELEMENTARY,Neighborhood,Hammond,0,0,3,0,0,0,3,FALSE
Elem,SCHWARZKOPF ELEMENTARY,Neighborhood,McKitrick,0,0,6,0,0,0,6,FALSE
Elem,SCHWARZKOPF ELEMENTARY,Neighborhood,Schwarzkopf,111,69,513,0,141,603,1437,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Alafia,0,0,0,0,3,3,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Bailey,0,6,0,0,0,0,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Clair Mel,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Colson,0,3,0,0,3,3,9,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Dawson,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Dover,0,0,0,0,6,0,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Folsom,0,0,0,0,3,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,James,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Kenly,0,0,6,0,0,0,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Lamb,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Limona,3,0,0,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Lopez,0,0,3,0,0,3,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,McDonald,0,0,9,0,6,0,15,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Palm River,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Seffner,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Valrico,0,0,0,0,0,6,6,FALSE
Elem,SEFFNER ELEMENTARY,Choice,Yates,0,3,3,0,3,12,21,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Belmont,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Clair Mel,0,0,0,0,0,6,6,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Colson,0,3,0,0,3,12,18,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Graham,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,James,0,3,0,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Kenly,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Kingswood,0,0,0,0,3,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Limona,0,0,12,0,0,0,12,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Lopez,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Mango,0,3,6,0,0,0,9,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,McDonald,0,3,0,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Miles,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Mintz,0,0,3,0,0,3,6,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Schmidt,0,0,3,0,0,0,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Seffner,27,90,408,0,39,255,819,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Valrico,0,0,0,0,0,3,3,FALSE
Elem,SEFFNER ELEMENTARY,Neighborhood,Yates,3,12,33,0,3,9,60,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Bay Crest,0,0,0,0,3,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Blank/Bad Addr,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Broward,0,3,6,0,3,15,27,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Chiles,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Cleveland,0,18,6,0,12,24,60,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Edison,0,12,6,0,6,36,60,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Forest Hills,0,3,6,0,0,6,15,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Foster,0,18,33,0,6,33,90,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Graham,0,3,15,0,0,9,27,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Hunters Green,0,3,0,0,0,3,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,James,0,9,0,0,0,3,12,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Kenly,0,3,0,0,0,3,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Kimbell,0,3,6,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,McDonald,0,0,0,0,3,3,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Mendenhall,0,0,0,0,0,6,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Miles,0,3,0,0,0,3,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Morgan Woods,0,0,6,0,0,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Mort,0,6,0,0,0,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Oak Grove,0,3,3,0,3,6,15,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Oak Park,0,3,0,0,3,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Potter,0,3,0,0,3,3,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Robles,0,3,6,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Schmidt,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Schwarzkopf,0,6,0,0,0,6,12,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Seffner,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Seminole,0,3,6,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Shaw,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Sheehy,0,3,3,0,0,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Sulphur Springs,0,9,6,0,0,9,24,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Summerfield,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Tampa Bay Boulevard,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Temple Terrace,0,6,0,0,0,3,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Washington,0,3,3,0,0,3,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Choice,Yates,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,ESE Placed,Foster,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Hope Sch,Sheehy,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Hope Sch,Sulphur Springs,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Bay Crest,0,0,0,0,0,3,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Blank/Bad Addr,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Broward,0,0,6,0,0,6,12,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Cleveland,0,33,12,0,3,3,51,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Edison,0,0,6,0,0,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Egypt Lake,0,0,3,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Foster,0,9,0,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Graham,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,McDonald,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Mendenhall,0,0,0,0,0,3,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Miles,0,6,3,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Oak Grove,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Oak Park,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Potter,0,0,0,0,0,3,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Seminole,15,60,138,0,33,159,405,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Shaw,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Sulphur Springs,0,3,6,0,0,0,9,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Twin Lakes,0,3,0,0,0,0,3,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Washington,0,12,0,0,0,0,12,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Witter,0,0,6,0,0,0,6,FALSE
Elem,SEMINOLE HEIGHTS ELEMENTARY,Neighborhood,Woodson,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Apollo Beach,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Belmont,0,0,0,0,3,0,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Bevis,0,0,0,0,0,6,6,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Collins,0,0,0,0,3,9,12,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Corr,0,0,0,0,6,9,15,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Cypress Creek,0,0,0,0,0,6,6,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Dawson,3,0,9,0,0,3,15,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Frost,0,0,3,0,0,0,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Gibsonton,0,9,3,0,0,3,15,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Pinecrest,0,0,3,0,0,0,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Sessums,0,0,3,0,0,6,9,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Summerfield,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Summerfield Crossings,0,0,0,0,0,9,9,FALSE
Elem,SESSUMS ELEMENTARY,Choice,Symmes,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Collins,0,3,0,0,0,0,3,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Corr,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Dawson,0,0,6,0,9,3,18,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Gibsonton,0,0,3,0,0,0,3,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Kimbell,0,6,0,0,0,0,6,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,McDonald,0,0,0,0,0,3,3,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Sessums,117,630,912,3,279,738,2679,FALSE
Elem,SESSUMS ELEMENTARY,Neighborhood,Summerfield Crossings,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Choice,Bellamy,0,0,3,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Choice,Egypt Lake,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Choice,Graham,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Choice,Miles,0,21,0,0,0,0,21,FALSE
Elem,SHAW ELEMENTARY,Choice,Mort,0,3,0,0,3,0,6,FALSE
Elem,SHAW ELEMENTARY,Choice,Potter,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Choice,Witter,0,6,9,0,0,0,15,FALSE
Elem,SHAW ELEMENTARY,Choice,Woodson,0,3,0,0,0,3,6,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Chiles,0,0,0,0,0,3,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Folsom,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Forest Hills,0,0,3,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Graham,0,6,0,0,0,0,6,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Ippolito,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Kimbell,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,McDonald,0,6,0,0,0,0,6,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Miles,0,33,12,0,9,3,57,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Mort,0,6,9,0,6,3,24,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Robles,0,6,0,0,0,0,6,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Schwarzkopf,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Shaw,18,582,972,6,60,69,1707,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Sheehy,0,3,3,0,0,0,6,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Sulphur Springs,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Tampa Palms,0,3,3,0,0,3,9,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Temple Terrace,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Thonotosassa,0,12,0,0,0,0,12,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,West Shore,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,West Tampa,0,3,0,0,0,0,3,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Witter,0,12,12,0,0,0,24,FALSE
Elem,SHAW ELEMENTARY,Neighborhood,Woodson,0,12,12,0,0,3,27,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Clark,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Dawson,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Foster,0,9,0,0,0,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Choice,James,0,15,0,0,0,0,15,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Kenly,0,3,0,0,6,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Kimbell,0,9,0,0,0,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Lewis,0,9,0,0,0,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Mango,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Oak Grove,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Oak Park,0,6,0,0,0,0,6,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Pizzo,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Potter,0,21,0,0,0,0,21,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Robles,0,54,15,0,0,0,69,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Temple Terrace,0,12,3,0,0,0,15,FALSE
Elem,SHEEHY ELEMENTARY,Choice,West Tampa,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Woodson,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Choice,Yates,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Hope Sch,Mort,0,9,0,0,0,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Hope Sch,Robles,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Cypress Creek,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,FishHawk Creek,0,0,3,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Folsom,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Foster,0,6,0,0,0,0,6,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Heritage,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,James,0,39,9,0,0,0,48,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Kenly,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Kimbell,0,12,3,0,0,0,15,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Lewis,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,McDonald,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Oak Grove,0,0,3,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Oak Park,0,9,0,0,0,0,9,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Pizzo,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Robles,3,57,18,0,3,0,81,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Shaw,0,3,3,0,0,0,6,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Sheehy,3,528,165,3,12,18,729,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Sulphur Springs,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Symmes,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,6,0,0,0,0,6,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Temple Terrace,0,21,0,0,0,0,21,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,West Shore,0,3,0,0,0,0,3,FALSE
Elem,SHEEHY ELEMENTARY,Neighborhood,Witter,0,9,0,0,0,0,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Alexander,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Anderson,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Bailey,0,3,0,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Bay Crest,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Bing,0,3,3,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Blank/Bad Addr,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Boyette Springs,0,0,0,0,3,3,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Broward,0,3,0,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Bryan,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Buckhorn,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Burney,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Chiles,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Clair Mel,0,6,3,0,3,3,15,FALSE
Elem,SHORE ELEMENTARY,Magnet,Cleveland,0,0,0,0,0,3,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Collins,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Colson,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Corr,0,15,3,0,0,3,21,FALSE
Elem,SHORE ELEMENTARY,Magnet,Crestwood,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Cypress Creek,0,6,3,0,0,0,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Dawson,0,0,6,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,DeSoto,0,0,3,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Doby,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Edison,0,18,3,0,0,0,21,FALSE
Elem,SHORE ELEMENTARY,Magnet,Egypt Lake,0,0,0,0,6,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Essrig,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Folsom,0,6,6,0,3,9,24,FALSE
Elem,SHORE ELEMENTARY,Magnet,Forest Hills,0,0,3,0,0,6,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Foster,0,9,0,0,0,0,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Frost,0,9,9,0,0,0,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Gibsonton,0,3,3,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Grady,0,0,0,0,3,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Graham,0,6,6,0,6,0,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Ippolito,0,6,0,0,9,0,15,FALSE
Elem,SHORE ELEMENTARY,Magnet,James,0,15,3,0,0,0,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Kenly,0,12,9,0,3,3,27,FALSE
Elem,SHORE ELEMENTARY,Magnet,Kimbell,0,12,0,0,3,3,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Kingswood,0,0,6,0,0,3,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Lake Magdalene,0,3,3,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Lamb,0,24,3,0,9,0,36,FALSE
Elem,SHORE ELEMENTARY,Magnet,Lanier,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Lewis,0,21,0,0,0,0,21,FALSE
Elem,SHORE ELEMENTARY,Magnet,Mango,0,21,3,0,9,0,33,FALSE
Elem,SHORE ELEMENTARY,Magnet,McDonald,0,9,9,0,0,3,21,FALSE
Elem,SHORE ELEMENTARY,Magnet,Mintz,0,0,0,0,3,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Morgan Woods,0,0,6,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Mort,0,3,0,0,12,0,15,FALSE
Elem,SHORE ELEMENTARY,Magnet,Nelson,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Oak Grove,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Oak Park,0,21,3,0,6,0,30,FALSE
Elem,SHORE ELEMENTARY,Magnet,Palm River,0,0,9,0,3,0,12,FALSE
Elem,SHORE ELEMENTARY,Magnet,Pizzo,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Potter,0,39,9,0,15,3,66,FALSE
Elem,SHORE ELEMENTARY,Magnet,Riverview,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Robles,0,24,3,0,0,6,33,FALSE
Elem,SHORE ELEMENTARY,Magnet,Ruskin,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Schmidt,0,9,6,0,3,3,21,FALSE
Elem,SHORE ELEMENTARY,Magnet,Seminole,0,0,6,0,3,0,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Sessums,0,9,0,0,0,0,9,FALSE
Elem,SHORE ELEMENTARY,Magnet,Shaw,0,3,3,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Sulphur Springs,0,0,3,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Summerfield Crossings,0,6,0,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Tampa Bay Boulevard,0,9,9,0,0,0,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Temple Terrace,0,0,0,0,0,3,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Thompson,0,9,0,0,3,0,12,FALSE
Elem,SHORE ELEMENTARY,Magnet,Thonotosassa,0,9,3,0,3,3,18,FALSE
Elem,SHORE ELEMENTARY,Magnet,Twin Lakes,0,3,3,0,0,0,6,FALSE
Elem,SHORE ELEMENTARY,Magnet,Valrico,0,0,0,0,0,3,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Washington,0,42,9,0,3,9,63,FALSE
Elem,SHORE ELEMENTARY,Magnet,West Shore,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,West Tampa,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Magnet,Woodson,0,12,3,0,0,0,15,FALSE
Elem,SHORE ELEMENTARY,Magnet,Yates,0,0,3,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Collins,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Crestwood,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,DeSoto,0,0,3,0,0,3,6,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Edison,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Forest Hills,0,0,0,0,3,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Graham,0,0,0,0,3,3,6,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Ippolito,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,James,0,0,0,0,0,3,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Lamb,0,0,0,0,3,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Oak Grove,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Oak Park,0,0,6,0,0,3,9,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Palm River,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Pizzo,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Potter,0,0,6,0,3,3,12,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Riverview,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Robles,0,3,0,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Schmidt,0,0,3,0,0,0,3,FALSE
Elem,SHORE ELEMENTARY,Neighborhood,Sheehy,0,3,0,0,0,0,3,FALSE
