file_name,role,synopsis,location,event_file_type,report_file_number,date,synopsis_appended,group,synopsis_append,location_alt,school_name,school_number,synopsis_category
17410_Commerce_Park_Blvd.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"17410 COMMERCE PARK BLVD, T",CAD Call,CP 2022-405182,Oct-07-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,17410 Commerce Park Blvd.pdf,Freedom High School (1541),1541,other
17410_Commerce_Park_Blvd.pdf,Police Call,BUILDING CHECK,"17410 COMMERCE PARK BLVD, T",CAD Call,CP 2022-403883,Oct-06-2022,BUILDING CHECK,singles,BUILDING CHECK,17410 Commerce Park Blvd.pdf,Freedom High School (1541),1541,other
17410_Commerce_Park_Blvd.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"17410 COMMERCE PARK BLVD, T",CAD Call,CP 2022-403906,Oct-06-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,17410 Commerce Park Blvd.pdf,Freedom High School (1541),1541,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,INFORMATION,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-385703,Sep-23-2022,INFORMATION,singles,INFORMATION,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-383946,Sep-22-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-384044,Sep-22-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUSY,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-384284,Sep-22-2022,BUSY,singles,BUSY,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-382549,Sep-21-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-382472,Sep-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-380995,Sep-20-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-381083,Sep-20-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-379642,Sep-19-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-379725,Sep-19-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-375837,Sep-16-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-375930,Sep-16-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,INFORMATION,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-376036,Sep-16-2022,INFORMATION,singles,INFORMATION,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-374404,Sep-15-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-374496,Sep-15-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,INFORMATION,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-374601,Sep-15-2022,INFORMATION,singles,INFORMATION,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,INFORMATION,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-374618,Sep-15-2022,INFORMATION,singles,INFORMATION,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-372878,Sep-14-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-372991,Sep-14-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-371446,Sep-13-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-371358,Sep-13-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-369902,Sep-12-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-370012,Sep-12-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,INFORMATION,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-370204,Sep-12-2022,INFORMATION,singles,INFORMATION,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-370327,Sep-12-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-364501,Sep-08-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-361410,Sep-06-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-361304,Sep-06-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-355244,Sep-02-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-355345,Sep-02-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-353683,Sep-01-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4444_W_Bay_Vista_Ave._Tampa__FL_33611.pdf,Police Call,BUILDING CHECK,"4444 W BAY VISTA AVE, T",CAD Call,CP 2022-353800,Sep-01-2022,BUILDING CHECK,singles,BUILDING CHECK,4444 W Bay Vista Ave. Tampa  FL 33611.pdf,Madison Middle School (2651),2651,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-430037,Oct-26-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-428798,Oct-25-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-428959,Oct-25-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-428730,Oct-25-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,INFORMATION,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-428885,Oct-25-2022,INFORMATION,singles,INFORMATION,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-427359,Oct-24-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-427200,Oct-24-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-427472,Oct-24-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-423356,Oct-21-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-423348,Oct-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-423656,Oct-21-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-423669,Oct-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-421953,Oct-20-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,LOST/FOUND PROPERTY,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-422017,Oct-20-2022,LOST/FOUND PROPERTY,singles,LOST/FOUND PROPERTY,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,INFORMATION,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-422068,Oct-20-2022,INFORMATION,singles,INFORMATION,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUSY,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-422225,Oct-20-2022,BUSY,singles,BUSY,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-422220,Oct-20-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-421888,Oct-20-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-420568,Oct-19-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-420657,Oct-19-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUSY,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-420682,Oct-19-2022,BUSY,singles,BUSY,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-420462,Oct-19-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-419161,Oct-18-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,INFORMATION,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-419299,Oct-18-2022,INFORMATION,singles,INFORMATION,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-419361,Oct-18-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-419122,Oct-18-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-419493,Oct-18-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-418064,Oct-17-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,BUILDING CHECK,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-418169,Oct-17-2022,BUILDING CHECK,singles,BUILDING CHECK,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-417913,Oct-17-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
4716_W_Montgomery_Ave._Tampa__FL_33616.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"4716 W MONTGOMERY AVE, T",CAD Call,CP 2022-414137,Oct-14-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),4716 W Montgomery Ave. Tampa  FL 33616.pdf,Monroe Middle Magnet School (2362),2362,other
5000_N_Central_Ave_Redacted.pdf,Police Call,FELONY,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-352696,Aug-31-2022,FELONY,singles,FELONY,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-352153,Aug-31-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,MISDEMEANOR,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-352740,Aug-31-2022,MISDEMEANOR,singles,MISDEMEANOR,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"5000N CENTRAL AVE, T",CAD Call,CP 2022-352702,Aug-31-2022,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SUSPICIOUS VEHICLE,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-350606,Aug-30-2022,SUSPICIOUS VEHICLE,singles,SUSPICIOUS VEHICLE,5000 N Central Ave .pdf,Hillsborough High School,1881,traffic
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-350796,Aug-30-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,FIELD INTERROGATION,"5000N CENTRAL AVE, T",CAD Call,CP 2022-345215,Aug-26-2022,FIELD INTERROGATION,singles,FIELD INTERROGATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,ASSAULT/BATTERY,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345284,Aug-26-2022,ASSAULT/BATTERY,singles,ASSAULT/BATTERY,5000 N Central Ave .pdf,Hillsborough High School,1881,violence
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-344941,Aug-26-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,INFORMATION,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345389,Aug-26-2022,INFORMATION,singles,INFORMATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345423,Aug-26-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,INFORMATION,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345431,Aug-26-2022,INFORMATION,singles,INFORMATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345434,Aug-26-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,PETIT THEFT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-345485,Aug-26-2022,PETIT THEFT,singles,PETIT THEFT,5000 N Central Ave .pdf,Hillsborough High School,1881,theft
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-343316,Aug-25-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,INFORMATION,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-343696,Aug-25-2022,INFORMATION,singles,INFORMATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
