district_name,school_name,district_number,school_number,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5
BROWARD,SILVER LAKES ELEMENTARY SCHOOL,06,3371,167,29,20,54,44,20,0.17365269461077845,0.11976047904191617,0.32335329341317365,0.2634730538922156,0.11976047904191617
BROWARD,SILVER LAKES MIDDLE SCHOOL,06,2971,769,333,189,131,92,21,0.43302990897269183,0.24577373211963588,0.17035110533159947,0.11963589076723016,0.027308192457737322
BROWARD,SILVER PALMS ELEMENTARY SCHOOL,06,3491,238,40,43,61,61,32,0.16806722689075632,0.18067226890756302,0.25630252100840334,0.25630252100840334,0.13445378151260504
BROWARD,SILVER RIDGE ELEMENTARY SCHOOL,06,3081,459,62,92,133,113,59,0.13507625272331156,0.20043572984749455,0.289760348583878,0.24618736383442266,0.12854030501089325
BROWARD,SILVER SHORES ELEMENTARY SCHL,06,3581,148,29,34,34,39,12,0.19594594594594594,0.22972972972972974,0.22972972972972974,0.2635135135135135,0.08108108108108109
BROWARD,SILVER TRAIL MIDDLE SCHOOL,06,3331,1239,215,235,310,271,204,0.1735270379338176,0.18966908797417273,0.25020177562550444,0.21872477804681195,0.16464891041162227
BROWARD,SOMERSET ACADEMY,06,5141,338,22,41,84,107,83,0.0650887573964497,0.12130177514792899,0.2485207100591716,0.3165680473372781,0.2455621301775148
BROWARD,SOMERSET ACADEMY CHARTER HIGH,06,5221,740,118,155,181,178,99,0.15945945945945947,0.20945945945945946,0.2445945945945946,0.24054054054054055,0.13378378378378378
BROWARD,SOMERSET ACADEMY CHARTER HIGH SCHOOL MIRAMAR,06,5007,175,44,34,43,39,15,0.25142857142857145,0.19428571428571428,0.24571428571428572,0.22285714285714286,0.08571428571428572
BROWARD,SOMERSET ACADEMY DAVIE CHARTER SCHOOL,06,5211,74,0,4,21,29,20,0,0.05405405405405406,0.28378378378378377,0.3918918918918919,0.2702702702702703
BROWARD,SOMERSET ACADEMY EAST PREPARATORY,06,5391,104,19,30,24,21,10,0.18269230769230768,0.28846153846153844,0.23076923076923078,0.20192307692307693,0.09615384615384616
BROWARD,SOMERSET ACADEMY ELEMENTARY (MIRAMAR CAMPUS),06,5405,269,28,37,90,77,37,0.10408921933085502,0.137546468401487,0.3345724907063197,0.2862453531598513,0.137546468401487
BROWARD,SOMERSET ACADEMY ELEMENTARY SOUTH CAMPUS,06,5263,201,11,28,46,79,37,0.05472636815920398,0.13930348258706468,0.22885572139303484,0.39303482587064675,0.18407960199004975
BROWARD,SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL,06,5224,191,59,48,38,35,11,0.3089005235602094,0.2513089005235602,0.19895287958115182,0.18324607329842932,0.05759162303664921
BROWARD,SOMERSET ACADEMY KEY MIDDLE SCHOOL,06,5413,339,114,88,71,53,14,0.336283185840708,0.25958702064896755,0.20943952802359883,0.15634218289085547,0.04129793510324484
BROWARD,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),06,5406,419,45,66,94,97,119,0.10739856801909307,0.1575178997613365,0.2243436754176611,0.2315035799522673,0.2840095465393795
BROWARD,SOMERSET ACADEMY MIDDLE SCHOOL,06,5151,1059,138,187,261,264,212,0.13031161473087818,0.17658168083097261,0.24645892351274787,0.24929178470254956,0.20018885741265344
BROWARD,SOMERSET ACADEMY MIRAMAR SOUTH,06,5054,81,0,3,11,19,48,0,0.037037037037037035,0.13580246913580246,0.2345679012345679,0.5925925925925926
BROWARD,SOMERSET ACADEMY POMPANO (K-5),06,5388,63,16,21,13,10,3,0.25396825396825395,0.3333333333333333,0.20634920634920634,0.15873015873015872,0.047619047619047616
BROWARD,SOMERSET ACADEMY RIVERSIDE,06,5387,172,44,39,48,29,12,0.2558139534883721,0.22674418604651161,0.27906976744186046,0.1686046511627907,0.06976744186046512
BROWARD,SOMERSET ACADEMY RIVERSIDE CHARTER MIDDLE SCH,06,5419,188,61,33,48,32,14,0.324468085106383,0.17553191489361702,0.2553191489361702,0.1702127659574468,0.07446808510638298
BROWARD,SOMERSET ACADEMY VILLAGE CHARTER MIDDLE,06,5002,154,42,33,39,26,14,0.2727272727272727,0.21428571428571427,0.2532467532467532,0.16883116883116883,0.09090909090909091
BROWARD,SOMERSET ARTS CONSERVATORY,06,5396,184,5,17,54,67,39,0.02717391304347826,0.09239130434782608,0.29347826086956524,0.3641304347826087,0.21195652173913043
BROWARD,SOMERSET NEIGHBORHOOD SCHOOL,06,5021,258,39,49,77,64,27,0.1511627906976744,0.18992248062015504,0.29844961240310075,0.24806201550387597,0.10465116279069768
BROWARD,SOMERSET PARKLAND ACADEMY,06,5056,587,70,86,147,167,118,0.11925042589437819,0.1465076660988075,0.2504258943781942,0.28449744463373083,0.2010221465076661
BROWARD,SOMERSET PINES ACADEMY,06,5030,237,57,56,67,40,17,0.24050632911392406,0.23628691983122363,0.28270042194092826,0.16877637130801687,0.07172995780590717
BROWARD,SOMERSET PREP ACADEMY AT N LAUDERDALE,06,5003,514,157,130,138,58,30,0.30544747081712065,0.2529182879377432,0.26848249027237353,0.11284046692607004,0.058365758754863814
BROWARD,SOMERSET PREP ACADEMY HIGH AT N LAUDERDALE,06,5006,174,62,49,37,21,5,0.3563218390804598,0.28160919540229884,0.21264367816091953,0.1206896551724138,0.028735632183908046
BROWARD,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,06,5441,344,80,74,78,74,39,0.23255813953488372,0.21511627906976744,0.22674418604651161,0.21511627906976744,0.11337209302325581
BROWARD,SOMERSET VILLAGE ACADEMY,06,5004,130,40,25,34,22,9,0.3076923076923077,0.19230769230769232,0.26153846153846155,0.16923076923076924,0.06923076923076923
BROWARD,SOUTH BROWARD HIGH SCHOOL,06,0171,1131,424,215,221,181,96,0.3748894783377542,0.1900972590627763,0.19540229885057472,0.16003536693191867,0.08488063660477453
BROWARD,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,06,5717,75,26,15,22,10,2,0.3466666666666667,0.2,0.29333333333333333,0.13333333333333333,0.02666666666666667
BROWARD,SOUTH PLANTATION HIGH SCHOOL,06,2351,1078,399,215,188,184,92,0.37012987012987014,0.19944341372912802,0.17439703153988867,0.17068645640074212,0.08534322820037106
BROWARD,STEPHEN FOSTER ELEMENTARY SCHL,06,0921,317,108,58,69,60,20,0.34069400630914826,0.1829652996845426,0.21766561514195584,0.1892744479495268,0.06309148264984227
BROWARD,STIRLING ELEMENTARY SCHOOL,06,0691,257,75,63,75,32,13,0.2918287937743191,0.245136186770428,0.2918287937743191,0.1245136186770428,0.05058365758754864
BROWARD,STRANAHAN HIGH SCHOOL,06,0211,695,289,141,138,87,37,0.4158273381294964,0.20287769784172663,0.1985611510791367,0.1251798561151079,0.053237410071942444
BROWARD,SUMMIT ACADEMY CHARTER SCHOOL,06,5320,201,38,43,59,45,16,0.1890547263681592,0.21393034825870647,0.2935323383084577,0.22388059701492538,0.07960199004975124
BROWARD,SUNED HIGH OF SOUTH BROWARD,06,5053,70,54,9,2,5,0,0.7714285714285715,0.12857142857142856,0.02857142857142857,0.07142857142857142,0
BROWARD,SUNED HIGH SCHOOL OF NORTH BROWARD,06,5861,50,31,5,5,0,0,0.62,0.1,0.1,0,0
BROWARD,SUNFIRE HIGH SCHOOL,06,5060,44,32,8,2,2,0,0.7272727272727273,0.18181818181818182,0.045454545454545456,0.045454545454545456,0
BROWARD,SUNLAND PARK ACADEMY,06,0611,75,31,17,11,13,3,0.41333333333333333,0.22666666666666666,0.14666666666666667,0.17333333333333334,0.04
BROWARD,SUNRISE HIGH SCHOOL,06,5481,40,29,7,2,2,0,0.725,0.175,0.05,0.05,0
BROWARD,SUNRISE MIDDLE SCHOOL,06,0251,1197,374,208,244,221,154,0.31244778613199664,0.17376775271512113,0.20384294068504594,0.1846282372598162,0.1286549707602339
BROWARD,SUNSET LAKES ELEMENTARY SCHOOL,06,3661,357,47,49,89,111,61,0.13165266106442577,0.13725490196078433,0.24929971988795518,0.31092436974789917,0.17086834733893558
BROWARD,SUNSHINE ELEMENTARY CHARTER SCHOOL,06,5400,123,58,30,22,11,2,0.4715447154471545,0.24390243902439024,0.17886178861788618,0.08943089430894309,0.016260162601626018
BROWARD,SUNSHINE ELEMENTARY SCHOOL,06,1171,220,81,37,48,35,20,0.36818181818181817,0.16818181818181818,0.21818181818181817,0.1590909090909091,0.09090909090909091
BROWARD,TAMARAC ELEMENTARY SCHOOL,06,2621,322,103,74,82,46,17,0.3198757763975155,0.22981366459627328,0.2546583850931677,0.14285714285714285,0.052795031055900624
BROWARD,TEDDER ELEMENTARY SCHOOL,06,0571,267,121,60,58,21,6,0.45318352059925093,0.2247191011235955,0.21722846441947566,0.07865168539325842,0.02247191011235955
BROWARD,TEQUESTA TRACE MIDDLE SCHOOL,06,3151,1460,285,273,318,304,276,0.1952054794520548,0.18698630136986302,0.21780821917808219,0.20821917808219179,0.18904109589041096
BROWARD,THE BEN GAMLA PREPARATORY ACADEMY,06,5182,96,26,32,17,15,6,0.2708333333333333,0.3333333333333333,0.17708333333333334,0.15625,0.0625
BROWARD,THURGOOD MARSHALL ELEM. SCHOOL,06,3291,158,66,39,33,15,5,0.4177215189873418,0.2468354430379747,0.2088607594936709,0.0949367088607595,0.03164556962025317
BROWARD,TRADEWINDS ELEMENTARY SCHOOL,06,3481,493,111,93,121,110,58,0.22515212981744423,0.18864097363083165,0.24543610547667344,0.2231237322515213,0.11764705882352941
BROWARD,TROPICAL ELEMENTARY SCHOOL,06,0731,430,89,76,100,107,60,0.2069767441860465,0.17674418604651163,0.23255813953488372,0.24883720930232558,0.13953488372093023
BROWARD,VILLAGE ELEMENTARY SCHOOL,06,1621,270,99,61,60,37,14,0.36666666666666664,0.22592592592592592,0.2222222222222222,0.13703703703703704,0.05185185185185185
BROWARD,VIRGINIA SHUMAN YOUNG ELEM,06,3321,284,19,40,88,84,54,0.06690140845070422,0.14084507042253522,0.30985915492957744,0.29577464788732394,0.19014084507042253
BROWARD,WALKER ELEMENTARY SCHOOL,06,0321,273,153,62,39,16,5,0.5604395604395604,0.2271062271062271,0.14285714285714285,0.05860805860805861,0.018315018315018316
BROWARD,WALTER C. YOUNG MIDDLE SCHOOL,06,3001,863,251,155,183,157,110,0.2908458864426419,0.17960602549246812,0.21205098493626884,0.18192352259559674,0.12746234067207415
BROWARD,WATKINS ELEMENTARY SCHOOL,06,0511,198,79,47,45,23,4,0.398989898989899,0.23737373737373738,0.22727272727272727,0.11616161616161616,0.020202020202020204
BROWARD,WELLEBY ELEMENTARY SCHOOL,06,2881,261,42,35,88,69,27,0.16091954022988506,0.13409961685823754,0.3371647509578544,0.26436781609195403,0.10344827586206896
BROWARD,WEST BROWARD ACADEMY,06,5052,417,111,113,98,61,36,0.26618705035971224,0.2709832134292566,0.23501199040767387,0.14628297362110312,0.08633093525179857
BROWARD,WEST BROWARD HIGH SCHOOL,06,3971,1181,200,236,248,307,196,0.1693480101608806,0.19983065198983913,0.20999153259949196,0.25994919559695173,0.165961049957663
BROWARD,WEST HOLLYWOOD ELEMENTARY SCHOOL,06,0161,203,75,47,45,29,8,0.3694581280788177,0.2315270935960591,0.22167487684729065,0.14285714285714285,0.03940886699507389
BROWARD,WESTCHESTER ELEMENTARY SCHOOL,06,2681,592,95,109,174,142,72,0.16047297297297297,0.18412162162162163,0.2939189189189189,0.23986486486486486,0.12162162162162163
BROWARD,WESTERN HIGH SCHOOL,06,2831,1696,382,382,365,365,212,0.22523584905660377,0.22523584905660377,0.21521226415094338,0.21521226415094338,0.125
BROWARD,WESTGLADES MIDDLE SCHOOL,06,3871,1664,200,316,412,398,338,0.1201923076923077,0.18990384615384615,0.24759615384615385,0.23918269230769232,0.203125
BROWARD,WESTPINE MIDDLE SCHOOL,06,2052,890,326,182,176,145,60,0.36629213483146067,0.20449438202247192,0.19775280898876405,0.16292134831460675,0.06741573033707865
BROWARD,WESTWOOD HEIGHTS ELEMENTARY,06,0631,201,87,40,43,22,9,0.43283582089552236,0.19900497512437812,0.21393034825870647,0.10945273631840796,0.04477611940298507
BROWARD,WHIDDON RODGERS ED. CENTER,06,0452,123,107,12,1,2,1,0.8699186991869918,0.0975609756097561,0.008130081300813009,0.016260162601626018,0.008130081300813009
BROWARD,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,06,1752,130,79,31,9,9,2,0.6076923076923076,0.23846153846153847,0.06923076923076923,0.06923076923076923,0.015384615384615385
BROWARD,WILLIAM DANDY MIDDLE SCHOOL,06,1071,727,300,174,137,71,47,0.4126547455295736,0.2393397524071527,0.18844566712517194,0.09766162310866575,0.06464924346629987
BROWARD,WILTON MANORS ELEMENTARY SCHOOL,06,0191,285,76,67,70,49,23,0.26666666666666666,0.23508771929824562,0.24561403508771928,0.17192982456140352,0.08070175438596491
BROWARD,WINSTON PARK ELEMENTARY SCHOOL,06,3091,523,86,83,155,132,70,0.16443594646271512,0.1586998087954111,0.29636711281070743,0.25239005736137665,0.1338432122370937
CALHOUN,ALTHA PUBLIC SCHOOL,07,0101,389,91,100,90,75,35,0.23393316195372751,0.2570694087403599,0.23136246786632392,0.1928020565552699,0.08997429305912596
CALHOUN,BLOUNTSTOWN ELEMENTARY SCHOOL,07,0131,207,53,46,58,39,11,0.2560386473429952,0.2222222222222222,0.28019323671497587,0.18840579710144928,0.05314009661835749
CALHOUN,BLOUNTSTOWN HIGH SCHOOL,07,0021,465,110,102,118,87,50,0.23655913978494625,0.21935483870967742,0.2537634408602151,0.1870967741935484,0.10752688172043011
CALHOUN,CALHOUN VIRTUAL INSTRUCTION PROGRAM,07,7001,19,0,0,0,0,0,0,0,0,0,0
CALHOUN,CARR ELEMENTARY & MIDDLE SCHOOL,07,0091,143,33,35,42,21,12,0.23076923076923078,0.24475524475524477,0.2937062937062937,0.14685314685314685,0.08391608391608392
CHARLOTTE,BABCOCK NEIGHBORHOOD SCHOOL,08,0503,537,93,143,141,117,45,0.17318435754189945,0.26629422718808193,0.26256983240223464,0.21787709497206703,0.08379888268156424
CHARLOTTE,CHARLOTTE HARBOR SCHOOL,08,0042,50,6,2,1,1,0,0.12,0.04,0.02,0.02,0
CHARLOTTE,CHARLOTTE HIGH SCHOOL,08,0031,965,328,212,169,159,96,0.3398963730569948,0.21968911917098446,0.17512953367875647,0.16476683937823836,0.09948186528497409
CHARLOTTE,CHARLOTTE VIRTUAL FRANCHISE,08,7004,58,1,7,4,8,4,0.017241379310344827,0.1206896551724138,0.06896551724137931,0.13793103448275862,0.06896551724137931
CHARLOTTE,DEEP CREEK ELEMENTARY SCHOOL,08,0251,426,74,103,95,102,52,0.17370892018779344,0.24178403755868544,0.22300469483568075,0.23943661971830985,0.12206572769953052
CHARLOTTE,EAST ELEMENTARY SCHOOL,08,0081,386,72,93,114,77,30,0.18652849740932642,0.24093264248704663,0.29533678756476683,0.19948186528497408,0.07772020725388601
CHARLOTTE,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,08,0502,179,10,29,40,54,45,0.055865921787709494,0.16201117318435754,0.22346368715083798,0.3016759776536313,0.25139664804469275
CHARLOTTE,KINGSWAY ELEMENTARY SCHOOL,08,0301,272,66,52,81,57,15,0.2426470588235294,0.19117647058823528,0.2977941176470588,0.20955882352941177,0.05514705882352941
CHARLOTTE,L. A. AINGER MIDDLE SCHOOL,08,0181,666,142,150,156,140,76,0.2132132132132132,0.22522522522522523,0.23423423423423423,0.21021021021021022,0.11411411411411411
CHARLOTTE,LEMON BAY HIGH SCHOOL,08,0051,638,137,122,134,140,99,0.21473354231974923,0.19122257053291536,0.21003134796238246,0.219435736677116,0.15517241379310345
CHARLOTTE,LIBERTY ELEMENTARY SCHOOL,08,0201,296,51,67,91,65,20,0.17229729729729729,0.22635135135135134,0.30743243243243246,0.2195945945945946,0.06756756756756757
CHARLOTTE,MEADOW PARK ELEMENTARY SCHOOL,08,0141,340,68,94,96,57,27,0.2,0.27647058823529413,0.2823529411764706,0.1676470588235294,0.07941176470588235
CHARLOTTE,MURDOCK MIDDLE SCHOOL,08,0211,578,178,124,116,102,62,0.3079584775086505,0.21453287197231835,0.20069204152249134,0.17647058823529413,0.10726643598615918
CHARLOTTE,MYAKKA RIVER ELEMENTARY SCHOOL,08,0231,295,58,69,86,64,19,0.19661016949152543,0.23389830508474577,0.29152542372881357,0.21694915254237288,0.06440677966101695
CHARLOTTE,NEIL ARMSTRONG ELEMENTARY SCHOOL,08,0111,350,63,75,104,75,32,0.18,0.21428571428571427,0.29714285714285715,0.21428571428571427,0.09142857142857143
CHARLOTTE,PEACE RIVER ELEMENTARY SCHOOL,08,0041,268,74,76,58,46,14,0.27611940298507465,0.2835820895522388,0.21641791044776118,0.17164179104477612,0.05223880597014925
CHARLOTTE,PORT CHARLOTTE HIGH SCHOOL,08,0151,847,301,187,148,135,80,0.35537190082644626,0.22077922077922077,0.17473435655253838,0.15938606847697756,0.09445100354191263
CHARLOTTE,PORT CHARLOTTE MIDDLE SCHOOL,08,0131,809,210,203,183,138,78,0.2595797280593325,0.25092707045735474,0.22620519159456118,0.17058096415327564,0.09641532756489493
CHARLOTTE,PUNTA GORDA MIDDLE SCHOOL,08,0121,1084,370,229,208,165,115,0.3413284132841328,0.21125461254612546,0.1918819188191882,0.1522140221402214,0.10608856088560886
CHARLOTTE,SALLIE JONES ELEMENTARY SCHOOL,08,0021,330,36,66,78,82,67,0.10909090909090909,0.2,0.23636363636363636,0.24848484848484848,0.20303030303030303
CHARLOTTE,THE ACADEMY,08,0171,66,42,11,3,6,0,0.6363636363636364,0.16666666666666666,0.045454545454545456,0.09090909090909091,0
CHARLOTTE,VINELAND ELEMENTARY SCHOOL,08,0191,291,47,58,81,67,37,0.16151202749140894,0.19931271477663232,0.27835051546391754,0.23024054982817868,0.12714776632302405
CITRUS,ACADEMY OF ENVIRONMENTAL SCIENCE,09,0215,112,18,15,29,30,21,0.16071428571428573,0.13392857142857142,0.25892857142857145,0.26785714285714285,0.1875
CITRUS,CAMP E-NINI HASSEE,09,7073,15,0,0,0,0,0,0,0,0,0,0
CITRUS,CENTRAL RIDGE ELEMENTARY SCHOOL,09,0035,347,77,83,90,73,26,0.2219020172910663,0.23919308357348704,0.25936599423631124,0.21037463976945245,0.07492795389048991
CITRUS,CITRUS ESCHOOL 6-12,09,7023,99,33,22,17,16,11,0.3333333333333333,0.2222222222222222,0.1717171717171717,0.16161616161616163,0.1111111111111111
CITRUS,CITRUS HIGH SCHOOL,09,0031,695,227,167,129,122,49,0.32661870503597124,0.24028776978417266,0.1856115107913669,0.17553956834532375,0.07050359712230216
CITRUS,CITRUS SPRINGS ELEMENTARY SCHOOL,09,0181,395,100,94,108,65,30,0.25316455696202533,0.2379746835443038,0.27341772151898736,0.16455696202531644,0.0759493670886076
CITRUS,CITRUS SPRINGS MIDDLE SCHOOL,09,0211,783,222,175,182,123,78,0.2835249042145594,0.22349936143039592,0.23243933588761176,0.15708812260536398,0.09961685823754789
CITRUS,CREST SCHOOL,09,0201,29,0,0,0,0,0,0,0,0,0,0
CITRUS,CRYSTAL RIVER HIGH SCHOOL,09,0121,617,220,130,112,114,44,0.3565640194489465,0.2106969205834684,0.18152350081037277,0.1847649918962723,0.0713128038897893
CITRUS,CRYSTAL RIVER MIDDLE SCHOOL,09,0083,846,273,220,172,133,45,0.32269503546099293,0.26004728132387706,0.2033096926713948,0.15721040189125296,0.05319148936170213
CITRUS,CRYSTAL RIVER PRIMARY SCHOOL,09,0102,300,64,86,76,56,20,0.21333333333333335,0.2866666666666667,0.25333333333333335,0.18666666666666668,0.06666666666666667
CITRUS,FLORAL CITY ELEMENTARY SCHOOL,09,0061,171,41,54,43,29,3,0.23976608187134502,0.3157894736842105,0.25146198830409355,0.1695906432748538,0.017543859649122806
CITRUS,FOREST RIDGE ELEMENTARY SCHOOL,09,0025,351,83,83,85,71,29,0.23646723646723647,0.23646723646723647,0.24216524216524216,0.2022792022792023,0.08262108262108261
CITRUS,HERNANDO ELEMENTARY SCHOOL,09,0171,364,75,77,108,78,27,0.20604395604395603,0.21153846153846154,0.2967032967032967,0.21428571428571427,0.07417582417582418
CITRUS,HOMOSASSA ELEMENTARY SCHOOL,09,0071,170,39,35,49,34,14,0.22941176470588234,0.20588235294117646,0.28823529411764703,0.2,0.08235294117647059
CITRUS,INVERNESS MIDDLE SCHOOL,09,0042,953,328,244,187,118,73,0.3441762854144806,0.25603357817418676,0.19622245540398742,0.12381951731374606,0.07660020986358866
CITRUS,INVERNESS PRIMARY SCHOOL,09,0032,293,63,89,61,51,28,0.2150170648464164,0.3037542662116041,0.20819112627986347,0.17406143344709898,0.09556313993174062
CITRUS,LECANTO HIGH SCHOOL,09,0163,825,234,202,161,156,75,0.28363636363636363,0.24484848484848484,0.19515151515151516,0.1890909090909091,0.09090909090909091
CITRUS,LECANTO MIDDLE SCHOOL,09,0162,775,186,183,193,146,70,0.24,0.2361290322580645,0.24903225806451612,0.18838709677419355,0.09032258064516129
CITRUS,LECANTO PRIMARY SCHOOL,09,0161,383,96,82,93,75,37,0.2506527415143603,0.21409921671018275,0.24281984334203655,0.195822454308094,0.09660574412532637
CITRUS,PLEASANT GROVE ELEMENTARY SCHL,09,0021,269,64,60,74,55,15,0.2379182156133829,0.22304832713754646,0.275092936802974,0.20446096654275092,0.055762081784386616
CITRUS,ROCK CRUSHER ELEMENTARY SCHOOL,09,0191,301,40,78,90,64,29,0.132890365448505,0.2591362126245847,0.29900332225913623,0.21262458471760798,0.09634551495016612
CITRUS,SRMI @ RENAISSANCE CENTER,09,0321,108,71,7,4,1,0,0.6574074074074074,0.06481481481481481,0.037037037037037035,0.009259259259259259,0
CLAY,ARGYLE ELEMENTARY SCHOOL,10,0591,432,107,106,112,69,37,0.24768518518518517,0.24537037037037038,0.25925925925925924,0.1597222222222222,0.08564814814814815
CLAY,CHARLES E. BENNETT ELEMENTARY SCHOOL,10,0071,330,120,87,67,42,16,0.36363636363636365,0.2636363636363636,0.20303030303030303,0.12727272727272726,0.048484848484848485
CLAY,CLAY CHARTER ACADEMY,10,0664,469,108,114,117,98,33,0.2302771855010661,0.24307036247334754,0.24946695095948826,0.208955223880597,0.07036247334754797
CLAY,CLAY HIGH SCHOOL,10,0341,797,183,151,151,179,128,0.22961104140526975,0.18946047678795483,0.18946047678795483,0.2245922208281054,0.1606022584692597
CLAY,CLAY HILL ELEMENTARY SCHOOL,10,0411,228,46,53,63,44,22,0.20175438596491227,0.2324561403508772,0.27631578947368424,0.19298245614035087,0.09649122807017543
CLAY,CLAY VIRTUAL FRANCHISE,10,7004,90,10,12,19,13,11,0.1111111111111111,0.13333333333333333,0.2111111111111111,0.14444444444444443,0.12222222222222222
CLAY,COPPERGATE ELEMENTARY SCHOOL,10,0601,331,95,73,85,59,19,0.28700906344410876,0.22054380664652568,0.256797583081571,0.1782477341389728,0.05740181268882175
