district_name,school_name,district_number,school_number,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
MADISON,WAYPOINT CHARTER ACADEMY,40,0931,11,0,0,0,0,0,0,0,0,0,0
MANATEE,ANNA MARIA ELEMENTARY SCHOOL,41,0031,93,10,9,12,29,33,0.10752688172043011,0.0967741935483871,0.12903225806451613,0.3118279569892473,0.3548387096774194
MANATEE,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,41,0811,390,48,61,59,99,122,0.12307692307692308,0.1564102564102564,0.15128205128205127,0.25384615384615383,0.3128205128205128
MANATEE,B.D. GULLETT ELEMENTARY SCHOOL,41,0821,618,37,71,141,188,179,0.059870550161812294,0.11488673139158576,0.22815533980582525,0.3042071197411003,0.2896440129449838
MANATEE,BALLARD ELEMENTARY SCHOOL,41,0051,214,85,38,50,25,17,0.397196261682243,0.17757009345794392,0.2336448598130841,0.11682242990654206,0.0794392523364486
MANATEE,BARBARA A HARVEY ELEMENTARY SCHOOL,41,0857,531,75,75,127,131,126,0.14124293785310735,0.14124293785310735,0.2391713747645951,0.24670433145009416,0.23728813559322035
MANATEE,BAYSHORE ELEMENTARY SCHOOL,41,0061,351,125,60,82,50,31,0.3561253561253561,0.17094017094017094,0.2336182336182336,0.14245014245014245,0.08831908831908832
MANATEE,BLACKBURN ELEMENTARY SCHOOL,41,0541,242,60,43,60,48,31,0.24793388429752067,0.17768595041322313,0.24793388429752067,0.19834710743801653,0.128099173553719
MANATEE,BLANCHE H. DAUGHTREY ELEMENTARY,41,0411,368,135,65,82,56,30,0.36684782608695654,0.1766304347826087,0.22282608695652173,0.15217391304347827,0.08152173913043478
MANATEE,BRADEN RIVER ELEMENTARY SCHOOL,41,0651,256,37,22,57,62,78,0.14453125,0.0859375,0.22265625,0.2421875,0.3046875
MANATEE,BRADEN RIVER MIDDLE SCHOOL,41,0652,648,117,136,203,143,55,0.18055555555555555,0.20987654320987653,0.3132716049382716,0.22067901234567902,0.08487654320987655
MANATEE,BUFFALO CREEK MIDDLE SCHOOL,41,0842,812,182,156,164,204,107,0.22413793103448276,0.1921182266009852,0.2019704433497537,0.2512315270935961,0.13177339901477833
MANATEE,CARLOS E. HAILE MIDDLE SCHOOL,41,0711,569,81,75,136,161,116,0.14235500878734622,0.13181019332161686,0.2390158172231986,0.28295254833040423,0.2038664323374341
MANATEE,DR MONA JAIN MIDDLE SCHOOL,41,0853,698,113,97,183,186,120,0.16189111747851004,0.13896848137535817,0.2621776504297994,0.2664756446991404,0.17191977077363896
MANATEE,ELECTA LEE MAGNET MIDDLE,41,0761,624,265,155,131,54,19,0.42467948717948717,0.2483974358974359,0.20993589743589744,0.08653846153846154,0.030448717948717948
MANATEE,FLORINE J ABEL ELEMENTARY SCHOOL,41,0621,218,55,44,46,35,39,0.25229357798165136,0.2018348623853211,0.21100917431192662,0.16055045871559634,0.17889908256880735
MANATEE,FREEDOM ELEMENTARY SCHOOL,41,0781,246,27,25,57,57,80,0.10975609756097561,0.1016260162601626,0.23170731707317074,0.23170731707317074,0.3252032520325203
MANATEE,G D ROGERS GARDEN- BULLOCK ELEMENTARY,41,0271,242,92,38,58,37,18,0.38016528925619836,0.15702479338842976,0.2396694214876033,0.15289256198347106,0.0743801652892562
MANATEE,GENE WITT ELEMENTARY SCHOOL,41,0701,346,32,27,62,104,121,0.09248554913294797,0.07803468208092486,0.1791907514450867,0.30057803468208094,0.34971098265895956
MANATEE,GILBERT W MCNEAL ELEM SCHOOL,41,0771,344,25,39,72,100,108,0.07267441860465117,0.11337209302325581,0.20930232558139536,0.29069767441860467,0.313953488372093
MANATEE,H. S. MOODY ELEMENTARY SCHOOL,41,0601,322,106,64,77,55,17,0.32919254658385094,0.19875776397515527,0.2391304347826087,0.17080745341614906,0.052795031055900624
MANATEE,HORIZONS ACADEMY,41,0731,126,69,19,14,5,0,0.5476190476190477,0.15079365079365079,0.1111111111111111,0.03968253968253968,0
MANATEE,HOSPITAL HOMEBOUND INSTRUCTION,41,2053,2,0,0,0,0,0,0,0,0,0,0
MANATEE,IDA M. STEWART ELEMENTARY SCHL,41,0631,185,12,16,49,56,53,0.06486486486486487,0.08648648648648649,0.2648648648648649,0.3027027027027027,0.2864864864864865
MANATEE,IMAGINE CHARTER AT LAKEWOOD RANCH,41,2124,261,71,68,66,42,14,0.2720306513409962,0.26053639846743293,0.25287356321839083,0.16091954022988506,0.05363984674329502
MANATEE,IMAGINE CHARTER SCHOOL AT NORTH MANATEE,41,2123,382,92,82,95,80,33,0.24083769633507854,0.21465968586387435,0.2486910994764398,0.2094240837696335,0.08638743455497382
MANATEE,JAMES TILLMAN ELEMENTARY MAGNET SCHOOL,41,0521,285,51,42,71,79,42,0.17894736842105263,0.14736842105263157,0.24912280701754386,0.2771929824561403,0.14736842105263157
MANATEE,JESSIE P. MILLER ELEM. SCHOOL,41,0221,283,83,62,59,48,30,0.29328621908127206,0.21908127208480566,0.20848056537102475,0.1696113074204947,0.10600706713780919
MANATEE,JUST FOR GIRLS ELEMENTARY SCHOOL,41,2019,25,9,2,0,0,0,0.36,0.08,0,0,0
MANATEE,JUST FOR GIRLS MIDDLE SCHOOL,41,2007,27,9,2,1,0,0,0.3333333333333333,0.07407407407407407,0.037037037037037035,0,0
MANATEE,LAKEWOOD RANCH PREPARATORY ACADEMY,41,2182,393,39,69,89,108,88,0.09923664122137404,0.17557251908396945,0.22646310432569974,0.2748091603053435,0.22391857506361323
MANATEE,LINCOLN MEMORIAL MIDDLE SCHOOL,41,0861,366,121,95,97,45,8,0.33060109289617484,0.25956284153005466,0.2650273224043716,0.12295081967213115,0.02185792349726776
MANATEE,LOUISE R JOHNSON K-8 INTERNATIONAL STUDIES,41,0691,537,50,90,151,146,101,0.0931098696461825,0.16759776536312848,0.2811918063314711,0.2718808193668529,0.18808193668528864
MANATEE,MANATEE CHARTER SCHOOL,41,2121,302,116,51,81,44,10,0.3841059602649007,0.16887417218543047,0.2682119205298013,0.1456953642384106,0.033112582781456956
MANATEE,MANATEE ELEMENTARY SCHOOL,41,0151,259,122,51,57,18,11,0.47104247104247104,0.1969111969111969,0.22007722007722008,0.0694980694980695,0.04247104247104247
MANATEE,MANATEE SCHL OF ARTS/SCIENCES,41,2101,60,27,11,13,6,3,0.45,0.18333333333333332,0.21666666666666667,0.1,0.05
MANATEE,MANATEE SCHOOL FOR THE ARTS,41,2104,709,243,223,177,55,15,0.3427362482369535,0.3145275035260931,0.24964739069111425,0.07757404795486601,0.021156558533145273
MANATEE,MANATEE VIRTUAL INSTRUCTION PROGRAM,41,7001,8,0,0,0,0,0,0,0,0,0,0
MANATEE,MANATEE VIRTUAL SCHOOL ( VIRTUAL FRANCHISE),41,7004,4,0,0,0,0,0,0,0,0,0,0
MANATEE,MARJORIE G. KINNAN ELEMENTARY SCHOOL,41,0741,251,70,45,51,49,38,0.2788844621513944,0.17928286852589642,0.20318725099601595,0.1952191235059761,0.15139442231075698
MANATEE,MARTHA B. KING MIDDLE SCHOOL,41,0611,644,219,142,148,94,42,0.34006211180124224,0.2204968944099379,0.22981366459627328,0.14596273291925466,0.06521739130434782
MANATEE,MYAKKA CITY ELEMENTARY SCHOOL,41,0231,146,27,32,33,35,19,0.18493150684931506,0.2191780821917808,0.22602739726027396,0.23972602739726026,0.13013698630136986
MANATEE,OASIS MIDDLE SCHOOL,41,2122,32,2,7,7,6,3,0.0625,0.21875,0.21875,0.1875,0.09375
MANATEE,ONECO ELEMENTARY SCHOOL,41,0261,281,101,47,75,42,17,0.3594306049822064,0.16725978647686832,0.2669039145907473,0.1494661921708185,0.060498220640569395
MANATEE,PALM VIEW K-8 SCHOOL,41,0281,423,99,105,114,69,36,0.23404255319148937,0.24822695035460993,0.2695035460992908,0.16312056737588654,0.0851063829787234
MANATEE,PALMA SOLA ELEMENTARY SCHOOL,41,0291,212,28,18,45,60,61,0.1320754716981132,0.08490566037735849,0.21226415094339623,0.2830188679245283,0.28773584905660377
MANATEE,PALMETTO CHARTER SCHOOL,41,2131,233,7,18,51,80,77,0.030042918454935622,0.07725321888412018,0.21888412017167383,0.34334763948497854,0.33047210300429186
MANATEE,PALMETTO ELEMENTARY SCHOOL,41,0301,292,64,47,79,56,47,0.2191780821917808,0.16095890410958905,0.2705479452054795,0.1917808219178082,0.16095890410958905
MANATEE,PALMSHORES BEHAVIOR HEALTH CENTER,41,2056,27,6,1,3,0,1,0.2222222222222222,0.037037037037037035,0.1111111111111111,0,0.037037037037037035
MANATEE,PARRISH CHARTER ACADEMY,41,2181,263,62,68,66,42,25,0.23574144486692014,0.2585551330798479,0.2509505703422053,0.1596958174904943,0.09505703422053231
MANATEE,R. DAN NOLAN MIDDLE SCHOOL,41,0752,504,49,63,133,156,104,0.09722222222222222,0.125,0.2638888888888889,0.30952380952380953,0.20634920634920634
MANATEE,ROBERT H. PRINE ELEM. SCHOOL,41,0381,343,104,70,76,70,23,0.3032069970845481,0.20408163265306123,0.22157434402332363,0.20408163265306123,0.06705539358600583
MANATEE,ROBERT WILLIS ELEMENTARY SCHOOL,41,0801,356,19,27,70,100,140,0.05337078651685393,0.07584269662921349,0.19662921348314608,0.2808988764044944,0.39325842696629215
MANATEE,ROWLETT MIDDLE ACADEMY,41,2120,497,59,100,124,139,74,0.11871227364185111,0.2012072434607646,0.24949698189134809,0.2796780684104628,0.1488933601609658
MANATEE,SABLE,41,2083,5,0,0,0,0,0,0,0,0,0,0
MANATEE,SAMOSET ELEMENTARY SCHOOL,41,0421,318,116,59,73,44,27,0.36477987421383645,0.18553459119496854,0.22955974842767296,0.13836477987421383,0.08490566037735849
MANATEE,SEA BREEZE ELEMENTARY SCHOOL,41,0671,223,67,50,38,46,21,0.3004484304932735,0.2242152466367713,0.17040358744394618,0.2062780269058296,0.09417040358744394
MANATEE,STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL,41,2141,186,9,16,43,49,68,0.04838709677419355,0.08602150537634409,0.23118279569892472,0.26344086021505375,0.3655913978494624
MANATEE,TARA ELEMENTARY SCHOOL,41,0681,262,23,22,49,72,97,0.08778625954198473,0.08396946564885496,0.18702290076335878,0.2748091603053435,0.3702290076335878
MANATEE,TEAM SUCCESS A SCHOOL OF EXCELLENCE,41,2102,575,105,126,152,131,62,0.1826086956521739,0.21913043478260869,0.2643478260869565,0.22782608695652173,0.10782608695652174
MANATEE,THE PORT ACADEMY,41,2068,1,0,0,0,0,0,0,0,0,0,0
MANATEE,VIRGIL MILLS ELEMENTARY SCHOOL,41,0791,404,62,59,103,91,88,0.15346534653465346,0.14603960396039603,0.25495049504950495,0.22524752475247525,0.21782178217821782
MANATEE,VISIBLE MEN ACADEMY,41,2161,33,4,6,6,5,3,0.12121212121212122,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.09090909090909091
MANATEE,W. D. SUGG MIDDLE SCHOOL,41,0581,869,398,213,182,45,23,0.4579976985040276,0.24510932105868816,0.2094361334867664,0.05178365937859609,0.026467203682393557
MANATEE,WILLIAM H. BASHAW ELEMENTARY,41,0641,327,110,55,54,70,39,0.3363914373088685,0.16819571865443425,0.1651376146788991,0.21406727828746178,0.11926605504587157
MANATEE,WILLIAM MONROE ROWLETT ACADEMY ARTS/COMMUNIC,41,2171,476,80,91,121,119,64,0.16806722689075632,0.19117647058823528,0.2542016806722689,0.25,0.13445378151260504
MARION,ANTHONY ELEMENTARY SCHOOL,42,0071,154,44,31,36,35,9,0.2857142857142857,0.2012987012987013,0.23376623376623376,0.22727272727272727,0.05844155844155844
MARION,BELLEVIEW ELEMENTARY SCHOOL,42,0091,327,96,55,83,73,20,0.29357798165137616,0.16819571865443425,0.25382262996941896,0.22324159021406728,0.06116207951070336
MARION,BELLEVIEW MIDDLE SCHOOL,42,0631,1186,322,281,279,220,79,0.2715008431703204,0.23693086003372682,0.23524451939291738,0.18549747048903878,0.06661045531197302
MARION,BELLEVIEW-SANTOS ELEM. SCHOOL,42,0101,261,85,56,67,40,13,0.32567049808429116,0.21455938697318008,0.2567049808429119,0.1532567049808429,0.04980842911877394
MARION,COLLEGE PARK ELEMENTARY SCHOOL,42,0651,392,123,76,96,74,25,0.3137755102040816,0.19387755102040816,0.24489795918367346,0.18877551020408162,0.06377551020408163
MARION,DR N H JONES ELEMENTARY SCHOOL,42,0311,362,48,33,67,88,125,0.13259668508287292,0.09116022099447514,0.1850828729281768,0.2430939226519337,0.3453038674033149
MARION,DUNNELLON ELEMENTARY SCHOOL,42,0641,283,92,61,55,47,26,0.3250883392226148,0.21554770318021202,0.19434628975265017,0.16607773851590105,0.09187279151943463
MARION,DUNNELLON MIDDLE SCHOOL,42,0172,597,124,137,175,110,52,0.20770519262981574,0.22948073701842547,0.2931323283082077,0.18425460636515914,0.08710217755443886
MARION,EAST MARION ELEMENTARY SCHOOL,42,0181,256,88,44,53,41,30,0.34375,0.171875,0.20703125,0.16015625,0.1171875
MARION,EIGHTH STREET ELEMENTARY SCHL,42,0191,197,21,13,28,60,75,0.1065989847715736,0.06598984771573604,0.14213197969543148,0.30456852791878175,0.38071065989847713
MARION,EMERALD SHORES ELEMENTARY SCHL,42,0561,302,129,59,66,34,15,0.4271523178807947,0.19536423841059603,0.2185430463576159,0.11258278145695365,0.04966887417218543
MARION,FESSENDEN ELEMENTARY SCHOOL,42,0211,195,88,51,38,12,5,0.4512820512820513,0.26153846153846155,0.19487179487179487,0.06153846153846154,0.02564102564102564
MARION,FT. KING MIDDLE SCHOOL,42,0221,920,335,226,212,107,40,0.3641304347826087,0.24565217391304348,0.23043478260869565,0.11630434782608695,0.043478260869565216
MARION,FT. MCCOY SCHOOL,42,0531,649,226,170,139,86,28,0.34822804314329736,0.26194144838212635,0.21417565485362094,0.1325115562403698,0.04314329738058552
MARION,GREENWAY ELEMENTARY SCHOOL,42,0671,342,117,72,77,48,30,0.34210526315789475,0.21052631578947367,0.22514619883040934,0.14035087719298245,0.08771929824561403
MARION,HAMMETT BOWEN JR. ELEMENTARY SCHOOL,42,0711,455,109,79,112,86,69,0.23956043956043957,0.17362637362637362,0.24615384615384617,0.189010989010989,0.15164835164835164
MARION,HARBOUR VIEW ELEMENTARY SCHOOL,42,0591,357,159,73,64,36,24,0.44537815126050423,0.20448179271708683,0.1792717086834734,0.10084033613445378,0.06722689075630252
MARION,HORIZON ACADEMY AT MARION OAKS,42,0721,920,359,191,205,117,48,0.39021739130434785,0.2076086956521739,0.22282608695652173,0.12717391304347825,0.05217391304347826
MARION,HOWARD MIDDLE SCHOOL,42,0051,692,249,154,130,105,51,0.3598265895953757,0.22254335260115607,0.18786127167630057,0.15173410404624277,0.07369942196531792
MARION,INA A.COLEN ACADEMY,42,9645,106,6,12,26,36,26,0.05660377358490566,0.11320754716981132,0.24528301886792453,0.33962264150943394,0.24528301886792453
MARION,LAKE WEIR MIDDLE SCHOOL,42,0281,970,416,230,200,96,18,0.4288659793814433,0.23711340206185566,0.20618556701030927,0.09896907216494845,0.018556701030927835
MARION,LEGACY ELEMENTARY SCHOOL,42,0741,335,122,68,87,45,15,0.3641791044776119,0.20298507462686566,0.25970149253731345,0.13432835820895522,0.04477611940298507
MARION,LIBERTY MIDDLE SCHOOL,42,0691,1064,376,276,249,123,41,0.3533834586466165,0.2593984962406015,0.23402255639097744,0.1156015037593985,0.03853383458646616
MARION,MADISON ST ACAD OF VISUAL PERF,42,0291,222,20,25,48,70,58,0.09009009009009009,0.11261261261261261,0.21621621621621623,0.3153153153153153,0.26126126126126126
MARION,MAPLEWOOD ELEMENTARY SCHOOL,42,0611,338,65,57,88,74,53,0.19230769230769232,0.16863905325443787,0.2603550295857988,0.21893491124260356,0.15680473372781065
MARION,MARION CHARTER SCHOOL,42,9670,96,22,16,26,15,17,0.22916666666666666,0.16666666666666666,0.2708333333333333,0.15625,0.17708333333333334
MARION,MARION OAKS ELEMENTARY SCHOOL,42,0731,462,175,89,94,65,39,0.3787878787878788,0.19264069264069264,0.20346320346320346,0.1406926406926407,0.08441558441558442
MARION,MARION TECHNICAL INSTITUTE,42,9401,28,17,9,0,2,0,0.6071428571428571,0.32142857142857145,0,0.07142857142857142,0
MARION,MCINTOSH AREA SCHOOL,42,9680,21,4,1,4,1,1,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.047619047619047616
MARION,NEW LEAF CENTER,42,9731,86,43,7,4,0,0,0.5,0.08139534883720931,0.046511627906976744,0,0
MARION,NORTH MARION MIDDLE SCHOOL,42,0491,626,287,158,133,49,8,0.4584664536741214,0.2523961661341853,0.2124600638977636,0.07827476038338659,0.012779552715654952
MARION,OAKCREST ELEMENTARY SCHOOL,42,0341,199,82,39,45,21,13,0.4120603015075377,0.19597989949748743,0.22613065326633167,0.10552763819095477,0.06532663316582915
MARION,OCALA SPRINGS ELEMENTARY SCHOOL,42,0541,316,86,62,85,56,27,0.2721518987341772,0.1962025316455696,0.2689873417721519,0.17721518987341772,0.08544303797468354
MARION,OCALI CHARTER MIDDLE SCHOOL,42,9695,148,55,39,33,17,4,0.3716216216216216,0.2635135135135135,0.22297297297297297,0.11486486486486487,0.02702702702702703
MARION,OSCEOLA MIDDLE SCHOOL,42,0361,787,130,136,223,192,102,0.16518424396442186,0.17280813214739518,0.2833545108005083,0.24396442185514614,0.12960609911054638
MARION,REDDICK-COLLIER ELEM. SCHOOL,42,0162,160,48,48,38,15,10,0.3,0.3,0.2375,0.09375,0.0625
MARION,ROMEO ELEMENTARY SCHOOL,42,0621,344,116,71,73,59,24,0.3372093023255814,0.2063953488372093,0.21220930232558138,0.17151162790697674,0.06976744186046512
MARION,SADDLEWOOD ELEMENTARY SCHOOL,42,0681,481,130,69,93,114,74,0.2702702702702703,0.14345114345114346,0.19334719334719336,0.23700623700623702,0.15384615384615385
MARION,SHADY HILL ELEMENTARY SCHOOL,42,0551,307,65,45,75,72,51,0.21172638436482086,0.1465798045602606,0.24429967426710097,0.23452768729641693,0.16612377850162866
MARION,SILVER RIVER MENTORING AND INSTRUCTION,42,9618,69,39,15,14,1,0,0.5652173913043478,0.21739130434782608,0.2028985507246377,0.014492753623188406,0
MARION,SOUTH OCALA ELEMENTARY SCHOOL,42,0391,330,103,59,70,64,34,0.31212121212121213,0.1787878787878788,0.21212121212121213,0.19393939393939394,0.10303030303030303
MARION,SPARR ELEMENTARY SCHOOL,42,0381,199,60,28,50,42,18,0.3015075376884422,0.1407035175879397,0.25125628140703515,0.21105527638190955,0.09045226130653267
MARION,STANTON-WEIRSDALE ELEMENTARY,42,0401,265,92,65,68,28,11,0.3471698113207547,0.24528301886792453,0.25660377358490566,0.10566037735849057,0.04150943396226415
MARION,SUNRISE ELEMENTARY SCHOOL,42,0571,416,149,105,84,48,31,0.3581730769230769,0.25240384615384615,0.20192307692307693,0.11538461538461539,0.07451923076923077
MARION,WARD-HIGHLANDS ELEMENTARY SCHL,42,0251,459,77,63,117,112,90,0.16775599128540306,0.13725490196078433,0.2549019607843137,0.2440087145969499,0.19607843137254902
MARION,WYOMINA PARK ELEMENTARY SCHOOL,42,0431,256,128,45,45,24,14,0.5,0.17578125,0.17578125,0.09375,0.0546875
MARTIN,BESSEY CREEK ELEMENTARY SCHOOL,43,0331,271,17,33,70,91,59,0.06273062730627306,0.12177121771217712,0.25830258302583026,0.33579335793357934,0.2177121771217712
MARTIN,CITRUS GROVE ELEMENTARY,43,0371,292,27,29,73,85,78,0.09246575342465753,0.09931506849315068,0.25,0.2910958904109589,0.2671232876712329
MARTIN,CRYSTAL LAKE ELEMENTARY SCHOOL,43,0301,225,34,35,48,56,53,0.1511111111111111,0.15555555555555556,0.21333333333333335,0.24888888888888888,0.23555555555555555
MARTIN,DR. DAVID L. ANDERSON MIDDLE SCHOOL,43,0361,791,273,194,199,110,19,0.34513274336283184,0.24525916561314792,0.2515802781289507,0.1390644753476612,0.02402022756005057
MARTIN,ESE HOMEBOUND,43,0071,2,0,0,0,0,0,0,0,0,0,0
MARTIN,FELIX A WILLIAMS ELEM SCHOOL,43,0341,283,35,35,74,79,60,0.12367491166077739,0.12367491166077739,0.26148409893992935,0.2791519434628975,0.21201413427561838
MARTIN,HIDDEN OAKS MIDDLE SCHOOL,43,0321,664,75,105,163,168,153,0.11295180722891567,0.15813253012048192,0.24548192771084337,0.25301204819277107,0.23042168674698796
MARTIN,HOBE SOUND ELEMENTARY SCHOOL,43,0111,251,57,51,46,54,42,0.22709163346613545,0.20318725099601595,0.18326693227091634,0.2151394422310757,0.16733067729083664
MARTIN,INDIANTOWN MIDDLE SCHOOL,43,0221,559,194,152,142,51,20,0.3470483005366726,0.27191413237924866,0.25402504472271914,0.09123434704830054,0.03577817531305903
MARTIN,J. D. PARKER SCHOOL OF TECHNOLOGY,43,0051,263,63,50,60,55,34,0.23954372623574144,0.19011406844106463,0.22813688212927757,0.20912547528517111,0.12927756653992395
MARTIN,JENSEN BEACH ELEMENTARY SCHOOL,43,0211,298,35,30,73,90,69,0.1174496644295302,0.10067114093959731,0.24496644295302014,0.30201342281879195,0.23154362416107382
MARTIN,MURRAY MIDDLE SCHOOL,43,0081,502,170,111,132,56,31,0.3386454183266932,0.22111553784860558,0.26294820717131473,0.11155378486055777,0.061752988047808766
MARTIN,PALM CITY ELEMENTARY SCHOOL,43,0061,313,26,30,73,92,93,0.08306709265175719,0.09584664536741214,0.23322683706070288,0.2939297124600639,0.2971246006389776
MARTIN,PINEWOOD ELEMENTARY SCHOOL,43,0291,347,118,65,71,65,29,0.3400576368876081,0.1873198847262248,0.20461095100864554,0.1873198847262248,0.08357348703170028
MARTIN,PORT SALERNO ELEMENTARY SCHOOL,43,0101,351,131,60,83,51,26,0.3732193732193732,0.17094017094017094,0.23646723646723647,0.1452991452991453,0.07407407407407407
MARTIN,RIVERBEND ACADEMY,43,0070,35,5,4,2,0,0,0.14285714285714285,0.11428571428571428,0.05714285714285714,0,0
MARTIN,SEA WIND ELEMENTARY SCHOOL,43,0025,257,68,49,66,42,32,0.26459143968871596,0.19066147859922178,0.25680933852140075,0.16342412451361868,0.1245136186770428
MARTIN,SPECTRUM ACADEMY,43,0073,2,0,0,0,0,0,0,0,0,0,0
MARTIN,STUART MIDDLE SCHOOL,43,0021,665,158,143,169,123,74,0.23759398496240602,0.21503759398496242,0.25413533834586466,0.1849624060150376,0.11127819548872181
MARTIN,THE HOPE ACADEMY FOR AUTISM,43,0417,24,0,0,0,0,0,0,0,0,0,0
MARTIN,TREASURE COAST CLASSICAL ACADEMY,43,0421,710,78,120,218,200,95,0.10985915492957747,0.16901408450704225,0.30704225352112674,0.28169014084507044,0.13380281690140844
MARTIN,WARFIELD ELEMENTARY SCHOOL,43,0131,293,112,57,73,33,20,0.3822525597269625,0.1945392491467577,0.24914675767918087,0.11262798634812286,0.06825938566552901
MARTIN,WILLOUGHBY LEARNING CENTER,43,0294,43,23,8,2,0,0,0.5348837209302325,0.18604651162790697,0.046511627906976744,0,0
MIAMI-DADE,ACADEMIR CHARTER SCHOOL EAST AT DORAL,13,0412,209,20,34,69,57,29,0.09569377990430622,0.16267942583732056,0.33014354066985646,0.2727272727272727,0.13875598086124402
MIAMI-DADE,ACADEMIR CHARTER SCHOOL EAST MIDDLE,13,0422,29,1,4,7,10,7,0.034482758620689655,0.13793103448275862,0.2413793103448276,0.3448275862068966,0.2413793103448276
MIAMI-DADE,ACADEMIR CHARTER SCHOOL MIDDLE,13,6082,203,16,31,55,66,38,0.07881773399014778,0.15270935960591134,0.270935960591133,0.3251231527093596,0.18719211822660098
MIAMI-DADE,ACADEMIR CHARTER SCHOOL OF MATH AND SCIENCE,13,4242,172,42,41,29,32,28,0.2441860465116279,0.23837209302325582,0.1686046511627907,0.18604651162790697,0.16279069767441862
MIAMI-DADE,ACADEMIR CHARTER SCHOOL PREPARATORY,13,1015,665,67,125,215,166,93,0.10075187969924812,0.18796992481203006,0.3233082706766917,0.24962406015037594,0.13984962406015036
MIAMI-DADE,ACADEMIR CHARTER SCHOOL WEST,13,0410,377,30,65,100,93,87,0.07957559681697612,0.1724137931034483,0.26525198938992045,0.246684350132626,0.23076923076923078
MIAMI-DADE,ACADEMIR MIDDLE SCHOOL OF MATH AND SCIENCE,13,2032,74,16,17,13,23,5,0.21621621621621623,0.22972972972972974,0.17567567567567569,0.3108108108108108,0.06756756756756757
MIAMI-DADE,ACADEMIR PREPARATORY ACADEMY,13,2002,215,45,40,56,55,19,0.20930232558139536,0.18604651162790697,0.26046511627906976,0.2558139534883721,0.08837209302325581
MIAMI-DADE,ACADEMY FOR INNOVATIVE EDUCATION,13,6093,438,52,77,149,118,39,0.1187214611872146,0.17579908675799086,0.3401826484018265,0.2694063926940639,0.08904109589041095
MIAMI-DADE,ACCELERATION ACADEMIES LLC HOMESTEAD,13,7891,7,0,0,0,0,0,0,0,0,0,0
MIAMI-DADE,ACCELERATION ACADEMIES-CENTRAL MIAMI,13,7871,17,12,1,2,2,0,0.7058823529411765,0.058823529411764705,0.11764705882352941,0.11764705882352941,0
MIAMI-DADE,ADA MERRITT K-8 CENTER,13,3191,389,12,34,94,133,107,0.030848329048843187,0.08740359897172237,0.2416452442159383,0.34190231362467866,0.2750642673521851
MIAMI-DADE,AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL,13,4071,141,71,28,27,13,2,0.5035460992907801,0.19858156028368795,0.19148936170212766,0.09219858156028368,0.014184397163120567
MIAMI-DADE,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,13,0041,560,52,76,157,169,104,0.09285714285714286,0.1357142857142857,0.28035714285714286,0.30178571428571427,0.18571428571428572
MIAMI-DADE,ALPHA CHARTER OF EXCELLENCE,13,5410,122,53,26,22,14,7,0.4344262295081967,0.21311475409836064,0.18032786885245902,0.11475409836065574,0.05737704918032787
MIAMI-DADE,AMELIA EARHART ELEMENTARY SCHL,13,1521,213,73,26,41,42,30,0.3427230046948357,0.12206572769953052,0.19248826291079812,0.19718309859154928,0.14084507042253522
MIAMI-DADE,ANDOVER MIDDLE SCHOOL,13,6023,427,157,116,97,51,8,0.36768149882903983,0.2716627634660422,0.22716627634660422,0.11943793911007025,0.01873536299765808
MIAMI-DADE,ANDREA CASTILLO PREPARATORY ACADEMY,13,3881,31,6,5,8,9,3,0.1935483870967742,0.16129032258064516,0.25806451612903225,0.2903225806451613,0.0967741935483871
MIAMI-DADE,ARCHCREEK ELEMENTARY SCHOOL,13,0341,238,70,32,73,37,26,0.29411764705882354,0.13445378151260504,0.3067226890756303,0.15546218487394958,0.1092436974789916
MIAMI-DADE,ARCHIMEDEAN ACADEMY,13,0510,335,6,29,66,100,135,0.01791044776119403,0.08656716417910448,0.19701492537313434,0.29850746268656714,0.40298507462686567
MIAMI-DADE,ARCHIMEDEAN MIDDLE CONSERVATORY,13,6006,119,4,4,24,46,40,0.03361344537815126,0.03361344537815126,0.20168067226890757,0.3865546218487395,0.33613445378151263
MIAMI-DADE,ARCOLA LAKE ELEMENTARY SCHOOL,13,0101,205,68,33,45,41,18,0.33170731707317075,0.16097560975609757,0.21951219512195122,0.2,0.08780487804878048
MIAMI-DADE,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ART,13,7351,175,33,37,53,40,12,0.18857142857142858,0.21142857142857144,0.3028571428571429,0.22857142857142856,0.06857142857142857
MIAMI-DADE,ARVIDA MIDDLE SCHOOL,13,6021,726,69,114,158,181,204,0.09504132231404959,0.15702479338842976,0.21763085399449036,0.2493112947658402,0.2809917355371901
MIAMI-DADE,AUBURNDALE ELEMENTARY SCHOOL,13,0121,309,119,67,55,46,24,0.3851132686084142,0.2168284789644013,0.1779935275080906,0.1488673139158576,0.07766990291262135
