school_year,school_number,stay_rate_1yr,stay_rate_inv_1yr,comp_year_1yr,stay_rate,stay_rate_1yr_check,stay_rate_3yr,stay_rate_inv_3yr,comp_year,comp_year_3yr
2018-19,3121,0.7090909090909091,0.6964285714285714,2019-20,,0.7090909090909091,0.4909090909090909,0.4909090909090909,2021-22,
2018-19,1481,0.6333333333333333,0.5135135135135135,2019-20,,0.6333333333333333,0.23333333333333334,0.22580645161290322,2021-22,
2018-19,0361,0.7857142857142857,0.8301886792452831,2019-20,,0.7857142857142857,0.6964285714285714,0.75,2021-22,
2018-19,0081,0.8857142857142857,0.8378378378378378,2019-20,,0.8857142857142857,0.6285714285714286,0.6470588235294118,2021-22,
2018-19,1081,0.7,0.7,2019-20,,0.7,0.3,0.2857142857142857,2021-22,
2018-19,0284,0.68,0.6666666666666666,2019-20,,0.68,0.5,0.5813953488372093,2021-22,
2018-19,0772,0.8909090909090909,0.875,2019-20,,0.8909090909090909,0.7454545454545455,0.7454545454545455,2021-22,
2018-19,4561,0.4583333333333333,0.5238095238095238,2019-20,,0.4583333333333333,0.125,0.18181818181818182,2021-22,
2018-19,4441,0.84,0.7241379310344828,2019-20,,0.84,0.56,0.4827586206896552,2021-22,
2018-19,0084,0.7058823529411765,0.6792452830188679,2019-20,,0.7058823529411765,0.5686274509803921,0.5370370370370371,2021-22,
2018-19,3101,0.6129032258064516,0.5428571428571428,2019-20,,0.6129032258064516,0.3870967741935484,0.41379310344827586,2021-22,
2018-19,0055,0.6590909090909091,0.6236559139784946,2019-20,,0.6590909090909091,0.29545454545454547,0.3170731707317073,2021-22,
2018-19,0921,0.8163265306122449,0.8163265306122449,2019-20,,0.8163265306122449,0.6530612244897959,0.64,2021-22,
2018-19,4241,0.9166666666666666,0.75,2019-20,,0.9166666666666666,0.6666666666666666,0.6666666666666666,2021-22,
2018-19,2851,0.8813559322033898,0.8666666666666667,2019-20,,0.8813559322033898,0.6610169491525424,0.7222222222222222,2021-22,
2018-19,1542,0.696969696969697,0.6571428571428571,2019-20,,0.696969696969697,0.45454545454545453,0.6818181818181818,2021-22,
2018-19,0074,0.8571428571428571,0.7659574468085106,2019-20,,0.8571428571428571,0.6666666666666666,0.7,2021-22,
2018-19,0282,0.4,0.38095238095238093,2019-20,,0.4,0.15,0.16666666666666666,2021-22,
2018-19,3131,0.9264705882352942,0.9,2019-20,,0.9264705882352942,0.6323529411764706,0.7413793103448276,2021-22,
2018-19,0073,0.7910447761194029,0.762589928057554,2019-20,,0.7910447761194029,0.44776119402985076,0.6521739130434783,2021-22,
2018-19,5041,0.6551724137931034,0.5135135135135135,2019-20,,0.6551724137931034,0.4827586206896552,0.4827586206896552,2021-22,
2018-19,4722,0.6896551724137931,0.6451612903225806,2019-20,,0.6896551724137931,0.4827586206896552,0.45161290322580644,2021-22,
2018-19,1322,0.8490566037735849,0.8333333333333334,2019-20,,0.8490566037735849,0.6132075471698113,0.7222222222222222,2021-22,
2018-19,4281,0.28205128205128205,0.2894736842105263,2019-20,,0.28205128205128205,0.1794871794871795,0.1891891891891892,2021-22,
2018-19,3802,0.8541666666666666,0.7884615384615384,2019-20,,0.8541666666666666,0.6875,0.6346153846153846,2021-22,
2018-19,2291,0.7608695652173914,0.813953488372093,2019-20,,0.7608695652173914,0.5434782608695652,0.6410256410256411,2021-22,
2018-19,2362,0.5666666666666667,0.5151515151515151,2019-20,,0.5666666666666667,0.26666666666666666,0.36363636363636365,2021-22,
2018-19,3362,0.7222222222222222,0.6842105263157895,2019-20,,0.7222222222222222,0.5833333333333334,0.6,2021-22,
2018-19,3161,0.803921568627451,0.7454545454545455,2019-20,,0.803921568627451,0.6274509803921569,0.7111111111111111,2021-22,
2018-19,4141,0.7222222222222222,0.7358490566037735,2019-20,,0.7222222222222222,0.5740740740740741,0.6526315789473685,2021-22,
2018-19,1601,0.7027027027027027,0.65,2019-20,,0.7027027027027027,0.5675675675675675,0.6,2021-22,
2018-19,4591,0.7678571428571429,0.7288135593220338,2019-20,,0.7678571428571429,0.6428571428571429,0.6666666666666666,2021-22,
2018-19,4651,0.8135593220338984,0.8571428571428571,2019-20,,0.8135593220338984,0.6101694915254238,0.7058823529411765,2021-22,
2018-19,0842,0.5,0.6470588235294118,2019-20,,0.5,0.36363636363636365,0.4,2021-22,
2018-19,4211,0.7346938775510204,0.75,2019-20,,0.7346938775510204,0.4489795918367347,0.5945945945945946,2021-22,
2018-19,1776,0.85,0.7906976744186046,2019-20,,0.85,0.6,0.7058823529411765,2021-22,
2018-19,0281,0.6363636363636364,0.5384615384615384,2019-20,,0.6363636363636364,0.3333333333333333,0.3333333333333333,2021-22,
2018-19,4361,0.5,0.42424242424242425,2019-20,,0.5,0.42857142857142855,0.4444444444444444,2021-22,
2018-19,1551,0.8979591836734694,0.8712871287128713,2019-20,,0.8979591836734694,0.7448979591836735,0.8295454545454546,2021-22,
2018-19,3442,0.7848101265822784,0.7294117647058823,2019-20,,0.7848101265822784,0.5949367088607594,0.6266666666666667,2021-22,
2018-19,3881,0.5294117647058824,0.6206896551724138,2019-20,,0.5294117647058824,0.20588235294117646,0.2916666666666667,2021-22,
2018-19,4747,0.46875,0.38461538461538464,2019-20,,0.46875,0.15625,0.15151515151515152,2021-22,
2018-19,2451,0.7380952380952381,0.6595744680851063,2019-20,,0.7380952380952381,0.5714285714285714,0.5714285714285714,2021-22,
2018-19,2241,0.6842105263157895,0.639344262295082,2019-20,,0.6842105263157895,0.38596491228070173,0.38596491228070173,2021-22,
2018-19,3731,0.6842105263157895,0.7358490566037735,2019-20,,0.6842105263157895,0.43859649122807015,0.5319148936170213,2021-22,
2018-19,3841,0.6851851851851852,0.6851851851851852,2019-20,,0.6851851851851852,0.35185185185185186,0.3877551020408163,2021-22,
2018-19,2721,0.5777777777777777,0.5531914893617021,2019-20,,0.5777777777777777,0.35555555555555557,0.34782608695652173,2021-22,
2018-19,0042,0.6666666666666666,0.7058823529411765,2019-20,,0.6666666666666666,0.42592592592592593,0.5227272727272727,2021-22,
2018-19,4941,0.8571428571428571,0.7317073170731707,2019-20,,0.8571428571428571,0.5714285714285714,0.6451612903225806,2021-22,
2018-19,0056,0.75,0.8235294117647058,2019-20,,0.75,0.48214285714285715,0.6585365853658537,2021-22,
2018-19,4581,0.9347826086956522,0.8775510204081632,2019-20,,0.9347826086956522,0.717391304347826,0.7333333333333333,2021-22,
2018-19,2461,0.8648648648648649,0.8421052631578947,2019-20,,0.8648648648648649,0.5405405405405406,0.6060606060606061,2021-22,
2018-19,2551,0.7419354838709677,0.7796610169491526,2019-20,,0.7419354838709677,0.6129032258064516,0.7916666666666666,2021-22,
2018-19,0291,0.7291666666666666,0.813953488372093,2019-20,,0.7291666666666666,0.5625,0.7012987012987013,2021-22,
2018-19,1431,0.8292682926829268,0.7906976744186046,2019-20,,0.8292682926829268,0.5853658536585366,0.6486486486486487,2021-22,
2018-19,1401,0.5625,0.5625,2019-20,,0.5625,0.375,0.42857142857142855,2021-22,
2018-19,1831,0.7419354838709677,0.7419354838709677,2019-20,,0.7419354838709677,0.5161290322580645,0.5714285714285714,2021-22,
2018-19,0571,0.8297872340425532,0.8478260869565217,2019-20,,0.8297872340425532,0.6595744680851063,0.7045454545454546,2021-22,
2018-19,2561,0.90625,0.7073170731707317,2019-20,,0.90625,0.78125,0.6756756756756757,2021-22,
2018-19,4481,0.8648648648648649,0.8888888888888888,2019-20,,0.8648648648648649,0.6486486486486487,0.7272727272727273,2021-22,
2018-19,0070,0.717948717948718,0.717948717948718,2019-20,,0.717948717948718,0.5384615384615384,0.5675675675675675,2021-22,
2018-19,4681,0.7083333333333334,0.5666666666666667,2019-20,,0.7083333333333334,0.5,0.46153846153846156,2021-22,
2018-19,3441,0.8478260869565217,0.7959183673469388,2019-20,,0.8478260869565217,0.717391304347826,0.5892857142857143,2021-22,
2018-19,4201,0.5,0.4339622641509434,2019-20,,0.5,0.2826086956521739,0.2826086956521739,2021-22,
2018-19,1324,0.7222222222222222,0.7647058823529411,2019-20,,0.7222222222222222,0.4444444444444444,0.5423728813559322,2021-22,
2018-19,1781,0.5526315789473685,0.4117647058823529,2019-20,,0.5526315789473685,0.23684210526315788,0.1956521739130435,2021-22,
2018-19,0054,0.7555555555555555,0.6666666666666666,2019-20,,0.7555555555555555,0.4666666666666667,0.4883720930232558,2021-22,
2018-19,3041,0.8571428571428571,0.7868852459016393,2019-20,,0.8571428571428571,0.42857142857142855,0.4444444444444444,2021-22,
2018-19,1080,0.7666666666666667,0.7666666666666667,2019-20,,0.7666666666666667,0.43333333333333335,0.5306122448979592,2021-22,
2018-19,3241,0.6875,0.7857142857142857,2019-20,,0.6875,0.53125,0.6538461538461539,2021-22,
2018-19,0201,0.8076923076923077,0.7924528301886793,2019-20,,0.8076923076923077,0.6730769230769231,0.7142857142857143,2021-22,
2018-19,1201,0.7555555555555555,0.723404255319149,2019-20,,0.7555555555555555,0.5111111111111111,0.5609756097560976,2021-22,
2018-19,0271,0.8974358974358975,0.875,2019-20,,0.8974358974358975,0.5897435897435898,0.5609756097560976,2021-22,
2018-19,0861,0.8260869565217391,0.7916666666666666,2019-20,,0.8260869565217391,0.6521739130434783,0.6818181818181818,2021-22,
2018-19,1482,0.16666666666666666,0.13333333333333333,2019-20,,0.16666666666666666,0.20833333333333334,0.16129032258064516,2021-22,
2018-19,3851,0.85,0.8717948717948718,2019-20,,0.85,0.65,0.7428571428571429,2021-22,
2018-19,3181,0.8571428571428571,0.8823529411764706,2019-20,,0.8571428571428571,0.4857142857142857,0.5862068965517241,2021-22,
2018-19,0125,0.7307692307692307,0.7755102040816326,2019-20,,0.7307692307692307,0.4423076923076923,0.5,2021-22,
2018-19,1021,0.8392857142857143,0.8703703703703703,2019-20,,0.8392857142857143,0.5178571428571429,0.5918367346938775,2021-22,
2018-19,2321,0.6,0.5892857142857143,2019-20,,0.6,0.43636363636363634,0.4897959183673469,2021-22,
2018-19,0191,0.6904761904761905,0.6904761904761905,2019-20,,0.6904761904761905,0.40476190476190477,0.53125,2021-22,
2018-19,4261,0.8166666666666667,0.8596491228070176,2019-20,,0.8166666666666667,0.65,0.7647058823529411,2021-22,
