File Name,REC. TIME,EVENT#,CALL TYPE,LOCATION,Pd Zone:,Pd Grid:,Validation Link
405 S Riverhills.pdf,07:50,2022037246,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=18&page=0
405 S Riverhills.pdf,08:37,2022037253,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=19&page=0
405 S Riverhills.pdf,09:38,2022037260,RA-Risk Assessment,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=20&page=0
405 S Riverhills.pdf,07:52,2022037404,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=21&page=0
405 S Riverhills.pdf,10:19,2022037428,1006-Busy,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=22&page=0
405 S Riverhills.pdf,08:29,2022037582,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=23&page=0
405 S Riverhills.pdf,13:32,2022037622,SSD-Safe School Dril,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=24&page=0
405 S Riverhills.pdf,14:45,2022037629,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=25&page=0
405 S Riverhills.pdf,07:55,2022037951,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=26&page=0
405 S Riverhills.pdf,07:56,2022038152,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=27&page=0
405 S Riverhills.pdf,08:06,2022038511,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=28&page=0
405 S Riverhills.pdf,08:04,2022039181,S17-Attempt To Conta,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=29&page=0
405 S Riverhills.pdf,14:46,2022040039,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=30&page=0
405 S Riverhills.pdf,08:05,2022040431,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=31&page=0
405 S Riverhills.pdf,14:47,2022040507,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8001&row=32&page=0
6700 Whiteway.pdf,12:54 10:50,2022034848 2022035199,1006-Busy S68-Police Service C,6700 Whiteway Dr. 6700 Whiteway Dr.,Z2 Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=0&page=0
6700 Whiteway.pdf,13:41,2022035231,XG-School Crossing,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=1&page=0
6700 Whiteway.pdf,06:34,2022035340,XG-School Crossing,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=2&page=0
6700 Whiteway.pdf,12:17,2022035394,1006-Busy,6700 Whiteway Dr.,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=3&page=0
6700 Whiteway.pdf,13:37,2022035402,XG-School Crossing,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=4&page=0
6700 Whiteway.pdf,06:49,2022035533,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=5&page=0
6700 Whiteway.pdf,13:25,2022035587,XG-School Crossing,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=6&page=0
6700 Whiteway.pdf,22:28,2022035892,CP-Crime Prevention,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=7&page=0
6700 Whiteway.pdf,06:44,2022035917,XG-School Crossing,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=8&page=0
6700 Whiteway.pdf,06:52,2022036046,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=9&page=0
6700 Whiteway.pdf,06:26,2022036172,XG-School Crossing,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=10&page=0
6700 Whiteway.pdf,07:46,2022036190,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=11&page=0
6700 Whiteway.pdf,13:33,2022036237,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=12&page=0
6700 Whiteway.pdf,06:30,2022036316,XG-School Crossing,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=13&page=0
6700 Whiteway.pdf,06:41,2022036318,XG-School Crossing,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=14&page=0
6700 Whiteway.pdf,08:10,2022036342,1006-Busy,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=15&page=0
6700 Whiteway.pdf,13:39,2022036395,XG-School Crossing,6700 Whiteway Dr.,ន Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=16&page=0
6700 Whiteway.pdf,06:39,2022036478,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=17&page=0
6700 Whiteway.pdf,13:41,2022037129,XG-School Crossing,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=18&page=0
6700 Whiteway.pdf,06:43,2022037238,XG-School Crossing,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=19&page=0
6700 Whiteway.pdf,12:03,2022037280,FP-Foot Patrol,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=20&page=0
6700 Whiteway.pdf,13:45,2022037291,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=21&page=0
6700 Whiteway.pdf,07:48,2022037403,SSD-Safe School Dril,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=22&page=0
6700 Whiteway.pdf,08:54,2022037587,1006-Busy,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=23&page=0
6700 Whiteway.pdf,09:40,2022037593,1006-Busy,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=24&page=0
6700 Whiteway.pdf,09:42,2022037594,DP-Directed Patrol,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=25&page=0
6700 Whiteway.pdf,22:23,2022037814,DP-Directed Patrol,6700 Whiteway Dr.,ន Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=26&page=0
6700 Whiteway.pdf,06:56,2022037939,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=27&page=0
6700 Whiteway.pdf,08:39,2022037962,FP-Foot Patrol,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=28&page=0
6700 Whiteway.pdf,08:39,2022037963,RA-Risk Assessment,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=29&page=0
6700 Whiteway.pdf,10:55,2022038178,S68-Police Service C,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=30&page=0
6700 Whiteway.pdf,10:03,2022038368,S68-Police Service C,6700 Whiteway Dr.,ន Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=31&page=0
6700 Whiteway.pdf,09:27 06:58,2022038524 2022039049,S68-Police Service C STER-Traffic Enforce,6700 Whiteway Dr. 6700 Whiteway Dr.,Z2 Z2,217 217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=32&page=1
6700 Whiteway.pdf,07:07,2022039172,S68-Police Service C,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=33&page=1
6700 Whiteway.pdf,14:05,2022039473,S041-Traffic Crash W,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=34&page=1
6700 Whiteway.pdf,06:48,2022039813,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=35&page=1
6700 Whiteway.pdf,08:30,2022040825,SSD-Safe School Dril,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=36&page=1
6700 Whiteway.pdf,12:43,2022041135,RA-Risk Assessment,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=37&page=1
6700 Whiteway.pdf,13:57,2022041145,S22-Disturbance,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=38&page=1
6700 Whiteway.pdf,16:30,2022041310,S68-Police Service C,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=39&page=1
6700 Whiteway.pdf,08:52,2022041378,S68-Police Service C,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=40&page=1
6700 Whiteway.pdf,09:43,2022041492,DP-Directed Patrol,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=41&page=1
6700 Whiteway.pdf,08:48,2022042848,RA-Risk Assessment,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=42&page=1
6700 Whiteway.pdf,22:37,2022043060,DP-Directed Patrol,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=43&page=1
6700 Whiteway.pdf,06:43,2022043441,STER-Traffic Enforce,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=44&page=1
6700 Whiteway.pdf,10:41,2022043604,PWT-Park Walk Talk,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=45&page=1
6700 Whiteway.pdf,20:44,2022043671,DP-Directed Patrol,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=46&page=1
6700 Whiteway.pdf,06:45,2022043825,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=47&page=1
6700 Whiteway.pdf,06:45,2022044183,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=48&page=1
6700 Whiteway.pdf,06:55,2022044335,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=49&page=1
6700 Whiteway.pdf,07:41,2022044977,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=50&page=1
6700 Whiteway.pdf,16:02,2022045196,RA-Risk Assessment,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=51&page=1
6700 Whiteway.pdf,12:33,2022045912,1006-Busy,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=52&page=1
6700 Whiteway.pdf,12:47,2022045915,SSD-Safe School Dril,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=53&page=1
6700 Whiteway.pdf,06:44,2022046000,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=54&page=1
6700 Whiteway.pdf,06:53,2022046156,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=55&page=1
6700 Whiteway.pdf,08:15,2022046664,1006-Busy,6700 Whiteway Dr.,ន,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=56&page=1
6700 Whiteway.pdf,06:53,2022046982,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=57&page=1
6700 Whiteway.pdf,12:38,2022047416,PWT-Park Walk Talk,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=58&page=1
6700 Whiteway.pdf,13:54,2022047699,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=59&page=1
6700 Whiteway.pdf,06:42,2022048776,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=60&page=1
6700 Whiteway.pdf,15:20,2022048850,S14-Information,6700 Whiteway Dr.,ន,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=61&page=1
6700 Whiteway.pdf,08:51,2022049107,S68-Police Service C,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=62&page=1
6700 Whiteway.pdf,07:42,2022049211,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=63&page=1
6700 Whiteway.pdf,13:12,2022049459,DIR P,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=64&page=1
6700 Whiteway.pdf,10:27,2022049986,T-Traffic Stop,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=65&page=1
6700 Whiteway.pdf,11:18,2022050232,S13-Suspicious Vehic,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=66&page=1
6700 Whiteway.pdf,08:15,2022051386,SSD-Safe School Dril,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=67&page=1
6700 Whiteway.pdf,13:07,2022051426,RA-Risk Assessment,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=68&page=1
6700 Whiteway.pdf,10:30,2022052914,S68-Police Service C,6700 Whiteway Dr.,ន Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=69&page=1
6700 Whiteway.pdf,11:52,2022054888,S17-Attempt To Conta,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=70&page=1
6700 Whiteway.pdf,00:13,2022055089,S13P-Suspicious Pers,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8001&row=71&page=1
6925 E Fowler.pdf,10:22,2022035192,FP-Foot Patrol,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=0&page=0
6925 E Fowler.pdf,15:31,2022035250,XG-School Crossing,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=1&page=0
6925 E Fowler.pdf,08:25,2022035356,DP-Directed Patrol,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=2&page=0
6925 E Fowler.pdf,08:29,2022035359,DP-Directed Patrol,6925 E Fowler Ave.,Z1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=3&page=0
6925 E Fowler.pdf,08:52,2022035362,STER-Traffic Enforce,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=4&page=0
6925 E Fowler.pdf,11:06,2022035385,S08R-Runaway Juvenil,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=5&page=0
6925 E Fowler.pdf,16:25,2022035425,STER-Traffic Enforce,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=6&page=0
6925 E Fowler.pdf,08:47,2022035553,STER-Traffic Enforce,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=7&page=0
6925 E Fowler.pdf,09:31,2022035560,T-Traffic Stop,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8001&row=8&page=0
