File Name,REC. TIME,EVENT#,CALL TYPE,LOCATION,Pd Zone:,Pd Grid:,Validation Link
405 S Riverhills.pdf,07:33,2022053750,STER-Traffic Enforce,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=18&page=1
405 S Riverhills.pdf,08:21,2022053762,SSD-Safe School Dril,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=19&page=1
405 S Riverhills.pdf,09:31,2022053769,RA-Risk Assessment,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=20&page=1
405 S Riverhills.pdf,09:37,2023003440,1006-Busy,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=21&page=1
405 S Riverhills.pdf,13:26,2023003742,SSD-Safe School Dril,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=22&page=1
405 S Riverhills.pdf,15:09,2023003748,1006-Busy,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=23&page=1
405 S Riverhills.pdf,08:34,2023004727,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=24&page=1
405 S Riverhills.pdf,13:34,2023009666,SSD-Safe School Dril,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=25&page=1
405 S Riverhills.pdf,08:04,2023011708,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=26&page=1
405 S Riverhills.pdf,11:07,2023011735,FP-Foot Patrol,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=27&page=1
405 S Riverhills.pdf,08:06,2023012041,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=28&page=1
405 S Riverhills.pdf,08:00,2023013018,DIR P,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=29&page=1
405 S Riverhills.pdf,08:52,2023013029,FP-Foot Patrol,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=30&page=1
405 S Riverhills.pdf,08:17,2023013217,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=31&page=1
405 S Riverhills.pdf,09:41,2023013227,RA-Risk Assessment,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=32&page=1
405 S Riverhills.pdf,08:08,2023013405,DIR P,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=33&page=1
405 S Riverhills.pdf,14:44,2023014505,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=34&page=1
405 S Riverhills.pdf,10:25,2023015957,SSD-Safe School Dril,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=35&page=1
405 S Riverhills.pdf,08:14,2023018437,STER-Traffic Enforce,405 S Riverhills Dr.,Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=36&page=1
405 S Riverhills.pdf,08:10,2023018626,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=37&page=1
405 S Riverhills.pdf,08:30,2023018636,T-Traffic Stop,405 S Riverhills Dr.,Z3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=38&page=1
405 S Riverhills.pdf,08:31,2023018848,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=39&page=1
405 S Riverhills.pdf,14:46,2023018933,STER-Traffic Enforce,405 S Riverhills Dr.,,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=40&page=1
405 S Riverhills.pdf,rated on,06/08/23 at 09:37,,,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=41&page=1
405 S Riverhills.pdf,21:09,2023020574,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=42&page=2
405 S Riverhills.pdf,11:51,2023020660,DIR P,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=43&page=2
405 S Riverhills.pdf,13:58,2023020679,DIR P,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=44&page=2
405 S Riverhills.pdf,21:30,2023020745,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=45&page=2
405 S Riverhills.pdf,01:20,2023020952,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=46&page=2
405 S Riverhills.pdf,01:35,2023020957,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=47&page=2
405 S Riverhills.pdf,19:01,2023021303,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=48&page=2
405 S Riverhills.pdf,21:58,2023021539,STER-Traffic Enforce,405 S Riverhills Dr.,ន,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=49&page=2
405 S Riverhills.pdf,18:54,2023022040,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=50&page=2
405 S Riverhills.pdf,19:48,2023022050,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=51&page=2
405 S Riverhills.pdf,20:09,2023022055,STER-Traffic Enforce,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=52&page=2
405 S Riverhills.pdf,13:25,2023022225,SSD-Safe School Dril,405 S Riverhills Dr.,ន Z3,312,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=8976419aa884fb06_db477e65b9a17d34&schid=8007&row=53&page=2
6700 Whiteway.pdf,10:53 10:57,2023002398 2023002971,S68-Police Service C T-Traffic Stop,6700 Whiteway Dr. 6700 Whiteway Dr.,Z2 Z2,217 217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=0&page=2
6700 Whiteway.pdf,09:43,2023003709,S17-Attempt To Conta,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=1&page=2
6700 Whiteway.pdf,08:06,2023004081,SSD-Safe School Dril,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=2&page=2
6700 Whiteway.pdf,13:46,2023004402,STER-Traffic Enforce,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=3&page=2
6700 Whiteway.pdf,07:31,2023004716,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=4&page=2
6700 Whiteway.pdf,08:10,2023005348,S68-Police Service C,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=5&page=2
6700 Whiteway.pdf,15:31,2023005693,S68-Police Service C,6700 Whiteway Dr.,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=6&page=2
6700 Whiteway.pdf,13:37,2023005851,S68-Police Service C,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=7&page=2
6700 Whiteway.pdf,09:46,2023006336,RA-Risk Assessment,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=8&page=2
6700 Whiteway.pdf,09:11,2023006637,RA-Risk Assessment,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=9&page=2
6700 Whiteway.pdf,08:49,2023008171,RA-Risk Assessment,6700 Whiteway Dr.,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=10&page=2
6700 Whiteway.pdf,13:50,2023008509,STER-Traffic Enforce,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=11&page=2
6700 Whiteway.pdf,08:09,2023008652,SSD-Safe School Dril,6700 Whiteway Dr.,,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=12&page=2
6700 Whiteway.pdf,09:04,2023008663,S14-Information,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=13&page=2
6700 Whiteway.pdf,13:38,2023008714,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=14&page=2
6700 Whiteway.pdf,14:12,2023008722,S68-Police Service C,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=15&page=2
6700 Whiteway.pdf,07:27,2023009960,DIR P,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=16&page=2
6700 Whiteway.pdf,10:07,2023010388,T-Traffic Stop,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=17&page=2
6700 Whiteway.pdf,07:29,2023011701,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=18&page=2
6700 Whiteway.pdf,07:50,2023011898,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=19&page=2
6700 Whiteway.pdf,07:14,2023012032,STER-Traffic Enforce,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=20&page=2
6700 Whiteway.pdf,13:11,2023012488,DIR P,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=21&page=2
6700 Whiteway.pdf,07:49,2023012797,S40D-Criminal Mischi,6700 Whiteway Dr.,Z2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=22&page=2
6700 Whiteway.pdf,08:29,2023012808,SSD-Safe School Dril,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=23&page=2
6700 Whiteway.pdf,08:45,2023012818,T-Traffic Stop,6700 Whiteway Dr.,ន,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=24&page=2
6700 Whiteway.pdf,08:53,2023012821,RA-Risk Assessment,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=25&page=2
6700 Whiteway.pdf,08:00,2023013019,FP-Foot Patrol,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=26&page=2
6700 Whiteway.pdf,06:52,2023013199,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=27&page=2
6700 Whiteway.pdf,10:51,2023013830,S17-Attempt To Conta,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=28&page=2
6700 Whiteway.pdf,06:52,2023014392,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=29&page=2
6700 Whiteway.pdf,06:49,2023014668,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=30&page=2
6700 Whiteway.pdf,06:55,2023015913,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=31&page=2
6700 Whiteway.pdf,07:03,2023016564,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=32&page=2
6700 Whiteway.pdf,06:50,2023017239,STER-Traffic Enforce,6700 Whiteway Dr.,ន,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=33&page=2
6700 Whiteway.pdf,07:02,2023017497,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=34&page=2
6700 Whiteway.pdf,06:58,2023018612,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=35&page=2
6700 Whiteway.pdf,06:51,2023019674,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=36&page=2
6700 Whiteway.pdf,06:54,2023020093,STER-Traffic Enforce,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=37&page=2
6700 Whiteway.pdf,08:58,2023020423,S68-Police Service C,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=38&page=2
6700 Whiteway.pdf,11:19,2023020656,DIR P,6700 Whiteway Dr.,ន Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=39&page=2
6700 Whiteway.pdf,14:53,2023021726,FP-Foot Patrol,6700 Whiteway Dr.,Z2,217,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=c76a92a06a23c8d3_db477e65b9a17d34&schid=8007&row=40&page=3
6925 E Fowler.pdf,11:09,2022042506,1006-Busy,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=0&page=2
6925 E Fowler.pdf,01:53,2022042814,S13-Suspicious Vehic,6925 E Fowler Ave.,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=1&page=2
6925 E Fowler.pdf,17:47,2022043037,S36-Fight,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=2&page=2
6925 E Fowler.pdf,16:46,2022043358,S68-Police Service C,6925 E Fowler Ave.,Z1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=3&page=2
6925 E Fowler.pdf,10:03,2022043470,1006-Busy,6925 E Fowler Ave.,NNNNNNNNNN Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=4&page=2
6925 E Fowler.pdf,11:35,2022044059,S17-Attempt To Conta,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=5&page=2
6925 E Fowler.pdf,13:12,2022044072,S45-911 Hang Up,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=6&page=2
6925 E Fowler.pdf,17:58,2022044103,S68-Police Service C,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=7&page=2
6925 E Fowler.pdf,09:15,2022044209,S68-Police Service C,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=8&page=2
6925 E Fowler.pdf,10:59,2022044222,S68-Police Service C,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=9&page=2
6925 E Fowler.pdf,15:29,2022044254,S68-Police Service C,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=10&page=2
6925 E Fowler.pdf,09:22,2022044349,SSD-Safe School Dril,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=11&page=2
6925 E Fowler.pdf,12:16,2022044377,RA-Risk Assessment,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=12&page=2
6925 E Fowler.pdf,14:09,2022044529,S14-Information,6925 E Fowler Ave.,Z1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=13&page=2
6925 E Fowler.pdf,08:16,2022044847,1017-Conducting Inve,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=14&page=2
6925 E Fowler.pdf,09:56,2022045001,S68-Police Service C,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=15&page=2
6925 E Fowler.pdf,09:29,2022045291,S31AD-Agg. Battery/a,6925 E Fowler Ave.,Z1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=16&page=2
6925 E Fowler.pdf,11:05,2022045300,,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=17&page=2
6925 E Fowler.pdf,13:42,2022045919,S68-Police Service C,6925 E Fowler Ave.,Z1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=18&page=2
6925 E Fowler.pdf,13:08,2022046055,S45-911 Hang Up,6925 E Fowler Ave.,Z1,207,https://journaliststudio.google.com/pinpoint-extract/preview?collection=db477e65b9a17d34&job=fb839ccbe5807225&docid=24bbacfec08386e6_db477e65b9a17d34&schid=8007&row=19&page=2
